979,2478,4879,6194,9362,11961,13023,13180,15180,16385,20023,20621,20679,22387,22564,24180,27695,28885,30479,31348,32621,34021,36147,37189,37952,41071,44746,45279,46158,50898,55415,56162,59334,60966,62920,62948,63147,63364,64031,64073,66173,67471,71623,74389,77457,78980,79865,80068,83191,85374,90663,92630,94069,95005,95063,95553,96429,98075
982,7184,9832,10578,14748,15073,15848,17917,21185,24155,26311,27957,28455,28784,29774,30508,32939,34653,35770,36780,38277,39630,40744,41452,42941,44679,44696,46234,46833,47138,48285,48554,49808,52919,56959,58252,63764,64118,64198,66232,66685,69825,72199,72773,73033,73192,74303,74643,75032,77900,78259,83143,85162,87765,87795,87866,93574,94707
995,1499,4027,6731,7779,9301,9573,13771,15338,15674,17376,17747,18137,18535,18812,19148,19919,24622,27571,28025,29428,31471,31874,32696,35445,39577,41067,42078,42231,43021,49555,49986,52598,52751,55352,59310,59910,62247,64658,69473,71383,74999,79379,86362,88054,92373,95285,95290,95294,95331,95405,95408,95440,95492,95494,96708,97187,98810
1023,3625,3869,4952,5024,8441,14393,16264,21667,28833,30152,32561,33637,33899,34431,35456,36547,36744,39527,43592,45022,45715,45922,46031,46074,46957,47048,47100,47178,47179,47344,47456,50601,50656,54510,54529,56575,57249,57641,62024,64360,65971,66954,66969,67965,69367,69461,70129,72587,79995,80591,85321,88898,89034,89490,94462,95816,98184
1042,3698,5391,5822,7256,11041,12938,14692,15274,17356,19279,19529,21179,21955,24544,24574,29831,33323,33848,34809,36885,37011,37135,37913,38715,39087,39888,41808,44358,47657,49820,51737,52351,55243,59140,59841,64698,66153,66657,67317,68528,71726,74460,76275,76720,77024,82485,85648,86704,86979,88142,88785,90516,91769,94847,95511,97771,98317
1044,7528,8772,9337,9606,10520,17089,17137,17965,18604,19335,23186,27122,27245,28051,29685,31290,32283,33695,35053,35760,36947,38327,38441,39301,39878,42789,42911,44752,45861,47268,47906,50979,52038,54173,55875,57469,57924,59241,62121,68440,68730,69391,83218,84748,84817,84848,85156,85565,85583,85585,85642,85695,87438,93302,94973,96385,98978
1061,3338,5872,5900,9276,10700,11150,15171,15770,17480,17754,19195,21359,22636,23194,23353,27497,31630,33375,33974,36164,39397,40986,42639,44701,47580,48115,48700,50555,51063,52867,53266,54708,55497,56346,66543,67309,70038,70053,71484,75396,75398,75421,75464,75478,75508,75587,75752,76483,77706,79720,79940,84618,85825,86094,96399,96899,97618
1106,2561,3322,5796,5854,7820,9559,14485,16301,16361,16801,17021,17077,25731,29110,29130,29755,30365,31369,34281,35971,36943,38088,38714,40685,43467,44510,44928,45519,47134,47155,52200,57962,61062,65563,65785,71922,72100,73266,74889,74945,75039,75158,75215,75271,75274,75297,76023,77132,78161,81781,86383,86727,89460,91939,92668,96535,98326
1119,4066,9088,9354,13232,14467,17323,19087,22278,26521,29502,30078,30443,31061,31730,31748,34271,35721,36369,36718,37675,39200,42317,43726,43867,44784,47085,47421,48441,49171,49252,52364,53954,54446,55189,55326,55768,59609,61663,63604,65070,66086,70973,71580,71786,74171,74879,74951,77363,77542,79058,81080,83055,87146,87491,87730,88850,95153
1143,1393,1439,1538,3877,5938,6755,8087,8891,13601,15545,19987,22006,26230,28449,28464,30915,35003,35554,40398,43380,43742,45071,46988,48937,51925,51967,51984,52043,52097,52288,53781,54227,55366,57184,57709,59459,62707,64020,67726,70524,71993,74075,76242,76940,77039,77771,77783,77913,79081,80234,80494,87760,88697,89850,92990,96922,98880
1149,1221,9901,10063,10887,11890,12594,14690,16506,17074,18022,18277,19058,21607,22657,24131,24460,30485,33631,33777,34247,36138,39203,40029,40339,41219,43603,45429,46217,49637,50817,55811,55916,56561,57233,57747,69258,70062,70321,70520,73088,74021,74906,76975,77703,77822,78878,80352,82380,85250,86031,87728,87855,88166,89743,92666,92858,94193
1165,1472,1980,4848,5305,6441,7216,8708,12265,15972,16540,17281,17467,18994,25422,28522,30327,31513,31771,32949,40503,42100,45300,46626,48127,48650,51884,52341,54300,54367,57552,59345,59382,59524,59551,60028,60156,60546,61840,63830,64270,64778,65167,72493,75874,82446,82975,83885,83998,85138,85294,85387,87923,88240,89504,91568,92934,99018
1185,1801,5240,10797,12044,12180,12201,13661,14214,17863,18235,18684,20225,21422,21720,27751,28729,30220,33220,33764,37841,39281,41752,42421,45514,46431,49335,49874,49993,51820,55502,56502,56529,58443,58899,59389,59489,62112,62314,62384,62868,64315,65230,65860,68714,74567,78157,81737,85047,85619,86823,88338,91018,92065,96551,97752,97940,99420
1195,4620,6008,7781,7839,9640,10565,11301,13223,13370,17536,17983,18304,20317,21653,22336,26711,27249,27741,30797,31610,31887,43174,45222,45621,48041,49766,50063,50740,52678,54496,56992,57031,60732,61793,65253,66866,68019,70019,70461,70784,75408,75970,76091,77847,77876,78214,78232,78264,78602,81295,86168,88858,88903,91559,93142,94332,94824
1229,2916,4296,6260,8325,8699,11342,12738,13632,14112,16222,16310,21075,25050,28766,29634,29637,29966,35264,37757,38080,41010,41956,42365,42866,45873,46672,47999,52666,52995,54465,55938,58531,61940,63373,63422,64248,64503,65102,66163,66833,69969,75245,77489,77894,77925,77959,78033,78055,78092,78098,78192,84154,87797,90829,92295,95276,95470
1253,3114,4372,7336,8117,10076,12770,13175,13718,14166,14502,15961,17834,19985,20435,28385,28852,31602,31949,33347,36334,37045,42968,45238,45718,45818,46511,52024,53334,57516,57825,58644,60481,60550,60705,63487,64430,64798,67812,69436,69787,70070,70730,71001,72878,72882,73053,74067,77584,77641,79400,83809,85411,92600,94205,97950,98578,99733
1290,2418,2459,4690,5728,6445,11808,14818,19094,20599,22237,23570,26376,26755,27324,28331,30256,31468,37187,37585,37918,38342,38848,39499,44184,45094,46806,49095,50339,51465,51575,52026,53290,56999,59336,59369,60203,64865,66279,67070,68274,69889,71222,72872,73445,76717,77206,77324,78540,81684,82378,82803,84452,86186,90580,98068,98574,99748
1301,1548,4528,8786,11810,12129,14155,18424,20038,20855,21103,21314,21746,25654,26498,28683,28739,30145,30168,30630,31190,33527,36382,37613,38054,42998,44569,45500,47615,47852,51856,55564,55696,59127,60132,60808,61151,63584,64510,64889,68242,68717,73069,74728,75184,76550,77259,77349,78307,83883,84056,90324,91724,95042,95499,96558,97608,98032
1342,1511,3152,4626,4960,8056,9579,11042,11371,12204,12687,17064,24533,24935,26843,27501,33048,33731,34330,34629,38718,39789,41290,41815,44000,45648,47678,49255,51544,53475,55165,55726,60367,61843,63730,64660,65145,68061,69059,69295,71025,72630,73146,74367,74599,78984,79038,79078,79175,79286,79316,79401,79433,84711,89711,89848,96728,99119
1406,2282,2528,2923,8518,8852,8978,9747,14873,16173,19239,19343,19601,21583,24015,24247,24551,29824,30188,30211,31550,33924,35564,35963,39091,39583,41776,44980,46703,47009,47972,48055,49387,49878,50580,56539,66920,72311,72410,76654,78930,80334,82955,83042,88036,88682,88690,88760,88792,88800,88805,88825,88882,88890,88892,88895,93337,93524
1433,1518,5779,6798,10510,10905,15890,17740,18486,20702,22592,23302,25080,25839,26445,27557,27883,30261,31524,31567,35374,38526,38871,39311,42464,43332,45559,47101,47238,49294,50624,50792,52444,52592,56052,59650,59825,60204,62026,67273,69895,71259,74795,80094,80126,80147,80204,80263,80655,80726,81830,85797,87776,88100,92785,93041,95558,99588
1444,5989,6638,10444,11620,14412,14548,16650,16985,18651,19326,20173,27101,27114,28320,31278,32882,34835,35508,37044,37862,38040,38156,38802,41593,42270,43544,43919,44919,44983,46275,47338,49162,51446,53775,54312,59279,59904,60292,63611,64186,68797,69288,70719,78975,79756,80483,82489,82902,83130,86566,91551,93720,94693,94947,95160,95612,99584
1458,4180,5677,5915,10971,11448,13327,15781,15888,15974,21564,21574,21717,22529,22530,24884,25309,26703,29658,31393,35320,35890,40465,42732,44728,48463,49972,52147,53354,54518,57926,57975,61575,64506,65283,68038,68347,68377,68908,68914,68968,69099,69100,69326,73602,74173,74348,76891,77068,78871,81426,82241,83194,83305,86548,88852,91501,98571
1463,2976,3815,6848,10507,10635,11672,15609,16090,18004,19142,20745,23244,23994,24515,25674,27925,29919,29953,33167,33256,33809,34098,35759,39642,44973,48364,48735,51662,51755,54092,54595,54952,57190,59284,60336,61422,62708,68479,71777,72947,76031,77286,78781,79282,79627,81786,81800,81829,81877,81879,84134,84473,84474,84728,92275,97075,99933
1488,2389,3158,3199,4321,4625,6515,8331,13242,13837,18679,19560,19725,23909,23968,27682,29287,30643,32854,33520,33533,36341,42422,43406,44623,47029,47492,49004,50163,53487,55229,57919,59111,59366,62518,66419,66996,70696,71485,71585,73979,74073,75031,75293,75344,76351,77264,77392,77802,80679,81738,83394,84359,84654,92457,93046,94986,95404
1552,2037,2139,2166,9311,10944,11850,15034,16423,17288,22265,22315,23160,25516,25818,26550,29210,29547,30652,33344,33509,33873,34686,34689,37611,41153,44435,46260,47097,50255,52306,55514,56891,60059,63141,63265,64019,65348,66226,67229,67427,68470,69606,76333,77786,80108,81413,82817,86481,87075,88237,88428,88836,89209,92021,92956,94365,96747
1556,2644,4612,15506,16000,16148,18193,18342,18380,18700,19083,20472,20513,22051,26011,27166,27747,28143,30059,32971,34368,34418,34609,34637,35167,36533,41901,42427,44866,44890,46056,46929,49747,50237,50977,53488,54415,56435,62128,69032,73978,75863,79072,79893,80311,80363,85651,86478,86721,88424,89488,91885,92242,95045,95381,96924,97872,99854
1568,2136,4780,5295,8285,8577,8752,10017,10084,15153,16704,17190,17502,18451,20541,26966,29192,31632,33721,38703,41834,45384,46037,47866,47871,48330,50265,50764,54381,54700,56962,57265,60111,60879,60982,63679,66255,66666,66821,70921,71646,72724,72932,74186,74908,75361,75585,75959,76252,76456,76877,80623,80806,84243,84397,93298,93732,99795
1585,4544,7045,12187,12316,13962,16180,20162,22073,22760,23954,24091,25847,26220,29841,30101,30105,30142,30831,35375,40660,42047,45283,46566,51340,51653,51686,51781,51801,51836,51851,52171,53680,54649,55333,55438,56826,58205,59416,60383,61415,61420,66145,67989,70415,72802,76199,77149,79630,80236,82364,85219,85969,86016,88389,89471,93086,97162
1609,2806,3558,6167,7358,7692,9341,9417,9856,10409,15779,18309,18427,18449,19385,20377,21884,28409,28413,29822,30922,32171,34040,34611,34767,34788,36719,38647,44245,50241,51693,54587,54965,56131,59561,59640,60593,61743,62259,64035,67809,74256,76995,81741,83912,86353,92217,92756,94114,94226,98721,99242,99399,99421,99451,99468,99538,99558
1625,2472,3066,3861,4341,4506,4633,8149,10168,11330,11881,14099,14787,23230,24104,28990,29913,29927,34123,35038,39523,43723,43947,44008,44485,45710,46940,47496,47558,48010,51387,54067,55495,55563,56604,58948,65067,66593,69346,70704,71483,73149,78618,78778,80677,80944,82250,82252,82338,84013,86804,86980,87386,91268,93548,95072,95414,96611
1645,1960,2295,4208,5191,6033,6978,7751,9251,9278,12535,14366,18396,18548,18872,18906,19488,19986,20784,24002,31499,34083,36329,36388,38761,44838,49154,51720,53483,55661,57212,58466,62916,65941,66001,72133,73175,74902,77131,77135,77157,77200,77265,77315,77317,77358,77418,81748,82668,84839,86022,87918,90060,92203,92219,94455,95056,97383
1723,2498,5800,6099,6137,6444,8716,13106,14931,17204,17739,23312,23539,28972,30747,31142,31160,32531,37992,39828,41515,43050,43588,45418,45897,46606,46970,47843,49837,50232,50811,51261,54169,54344,55133,56398,59160,59688,60146,61558,63633,67143,68922,71625,73564,73970,76772,80491,81987,84257,84885,87930,88046,89729,94284,96287,96533,99700
1760,3510,3628,4415,5043,7613,7697,8996,13128,14057,16681,18192,18691,21300,21952,22135,22992,23242,24179,26111,26569,38435,40219,40692,42091,42500,43035,43184,45892,48362,49314,54991,56439,58515,63122,65480,70393,73703,74090,79031,79541,80980,81546,83372,84092,85765,85999,86114,86122,86181,87546,87575,87602,87628,87633,87680,87976,88271
1765,2149,2247,4210,4217,5724,6881,9799,15254,22143,24783,25506,26308,29702,32808,33176,35617,38405,39098,40148,41654,41718,41724,42673,42762,44060,44689,45060,46444,47289,47784,50277,50387,50539,52623,53260,58127,58312,63767,71325,73198,73354,77242,79045,81563,83146,83373,83390,83399,83485,83508,83876,83880,83882,84533,86516,89427,91771
1793,4215,8508,10283,11687,11926,13214,13437,14850,16457,18746,19995,24988,26078,26540,26775,28713,28973,30376,33548,37749,40256,40263,40908,41530,42106,44204,46434,48079,50865,55101,58689,58915,59324,59637,59833,61315,62392,63123,64654,69230,73289,73365,73368,73492,73598,73809,79268,79808,80122,82219,83061,85148,91147,92946,95257,97448,99948
1872,6127,9010,10159,11505,11737,15410,22236,24418,28141,28224,28663,30981,31661,32167,33156,33868,38967,40015,41006,41827,41945,43330,43829,44934,45557,48493,48564,49149,49889,50272,51725,53657,53855,54070,55773,56888,57699,59961,61650,63826,64010,64796,68389,68890,73912,74392,75757,75878,75903,77825,81313,83444,86044,86534,86631,86927,96141
1877,5580,10149,10247,11352,11622,12436,16056,16145,17210,17769,18340,19912,22577,23076,23174,24297,25299,27387,31209,32247,34948,35660,36114,36928,37979,40328,43159,46481,48005,48368,48535,55187,57079,58020,60322,60385,66476,69964,74396,74540,74847,76735,78667,79042,80216,82116,84652,85451,87352,88102,88849,90426,91326,91739,94894,97939,99814
1879,2646,5062,6209,10806,12218,12984,13227,14880,15757,16522,17664,20689,26256,28590,29764,33114,35657,36134,36248,36959,39615,42299,43803,44813,45738,48577,50673,52705,52825,52970,52971,54819,56062,63500,63833,63993,64814,68604,68718,70191,70405,71479,72326,72955,73420,75104,75761,76079,78905,80021,82963,85036,85139,87072,91483,94306,95760
1935,4160,4969,13574,13829,18263,19763,20452,20817,21685,22146,22842,23499,23745,30437,32829,33127,37188,38414,38670,41102,41271,42116,42117,44024,44487,47989,48318,49886,50245,50275,52422,52672,54107,56128,56233,57181,57712,60604,61441,61625,65064,65423,66181,70106,71982,72500,75890,77207,77521,81784,86714,87336,88604,89933,96181,97667,98610
2032,5360,5447,12238,13930,14536,16325,18559,18946,19441,19511,20047,20130,21063,21642,21774,25093,27014,33045,33393,37534,38993,39906,40070,40527,42731,44971,46787,48406,51221,52535,52929,53308,53566,53592,53672,54112,54249,55852,64666,65754,68252,68651,72688,75994,79204,82124,86093,87500,88279,89281,90575,92486,95929,96882,97158,97475,99524
2133,2221,2296,3347,3506,8804,12514,13097,13469,16814,18647,20660,22087,26097,28862,28892,30150,32227,32820,34183,38132,38828,39370,40268,40474,42378,42940,48109,48245,48685,49164,49778,51127,55934,57744,62008,66359,67008,73090,73440,74217,75733,77601,77984,78931,80616,82437,82439,82498,82516,82532,82553,82655,82790,87920,89429,94951,99293
2171,2641,3624,4362,4459,4560,6017,6971,11187,12004,12877,18436,18901,19147,19505,19728,24661,29644,33617,34421,42208,43141,45138,46149,51028,52122,52556,53278,54579,54592,54594,54733,54974,55408,56702,62531,63671,64442,64465,64870,65163,66671,70400,75217,75618,79552,83263,84386,86435,86575,87006,88145,88475,88772,89033,95500,96060,96617
2189,3862,8417,8612,9946,10434,17051,17812,18950,20795,21007,21238,22745,22803,25560,26753,27976,28920,30659,34591,38684,39374,39591,40756,41216,43834,44351,44986,45255,45270,51312,55504,56816,59663,60811,60985,61950,63050,63558,64891,66641,67747,69192,71209,72909,76854,77719,78908,79757,85705,88677,90047,90393,91296,91892,91976,93680,96223
2193,3401,4574,5159,7744,8503,14836,15800,16260,17005,18065,22071,22120,23741,25858,26676,27678,27893,28029,28433,33874,34348,35862,37361,39156,42407,47732,48742,49209,49551,50833,52035,52221,53780,54001,54768,54839,57752,64489,70217,70628,70697,75677,86439,86453,86496,86511,86539,86546,86605,86624,86638,88308,90253,93509,93570,95017,97276
2196,2946,4430,5140,6808,13551,14406,17473,17609,19908,21397,23737,24920,27998,28817,34528,34854,34995,36371,37251,37753,38228,40225,40425,40975,41734,46656,46743,48503,49330,52041,52521,53581,54180,55140,55864,56645,56732,58058,64138,65448,66381,68058,71872,72631,81739,81935,83605,84539,85304,86229,87423,88556,88587,91380,91851,91867,96790
2237,2334,4697,6208,6273,9697,12893,14522,16078,16227,16443,17325,23839,24924,25178,27907,28142,30945,31374,32523,34005,34365,35300,40257,44495,46887,48598,49991,50065,50921,53461,55493,56734,60152,61077,64263,65640,67894,67903,67932,68086,68117,68158,68205,71853,73270,77012,79051,80344,85155,87096,87351,91267,92025,92222,93982,94629,99980
2294,5564,6205,11221,11356,12288,12677,15116,15485,17279,22920,23726,24245,24883,25385,26121,28514,32897,34780,34987,35095,35349,38343,38360,40349,41938,42756,43861,44378,45487,45599,49970,50172,50809,53327,53499,53627,54230,55330,65927,68012,79310,80572,81700,85597,86157,88908,88937,89321,89337,89381,89425,89440,89443,89453,89780,90843,91037
2413,2419,7374,9806,10156,11976,13369,13923,14716,14802,17958,18787,19501,20203,25186,26048,32133,33305,33902,34078,36234,36436,38399,38732,41873,45124,46197,47507,47579,48946,48982,49406,51511,56540,57589,57824,58062,60699,61818,63928,65965,68324,71553,75669,77789,79235,79475,82641,85236,86556,89622,89650,93125,93975,94103,96840,98667,99136
2497,3155,4871,7019,7211,9779,10090,13215,14832,16731,19596,20583,22326,28644,30155,30448,31455,34441,34953,35066,35835,38082,39856,40450,40459,41824,42303,43201,44452,44635,44818,46042,50217,52730,53969,55410,55991,56923,57907,57923,58050,61460,67403,68982,83516,85994,89175,89234,95775,95812,95826,95908,95911,95920,95975,95978,95985,96004
2503,3055,7559,8469,12410,14857,15200,15214,16874,17007,17503,19373,20003,20696,25145,25364,27111,27686,32629,33676,36681,37810,40800,41005,41708,41966,42264,44118,44190,46624,47277,50724,54060,57491,58675,59385,63653,65201,66672,66806,68980,69949,70352,71284,76110,80921,86685,88300,88378,88390,88408,88448,88451,88536,88653,93634,94023,94056
2534,3607,5073,6974,11496,12509,13544,14424,14713,16714,19663,21627,21979,23834,24709,25602,29633,32609,35864,37539,38152,39753,41838,42535,43262,44210,45099,45940,46932,54294,55441,56557,57379,60491,60753,61683,61887,65205,65227,65350,65446,65511,65591,65667,68648,76799,78294,82646,83752,84020,87615,87781,88212,88362,88497,89276,94392,95858
2597,3058,6519,10686,10765,12369,12591,13270,13926,13952,15513,17533,17924,18319,20134,21417,21516,21697,23963,24452,24791,26585,27012,27515,32332,37670,39415,47861,48523,51098,60564,62402,63895,71662,71840,73485,75745,78305,78367,78378,78391,78412,78424,78493,78511,78529,78578,78587,80933,82337,83535,83565,86058,88410,89655,91003,94064,95871
2728,5721,8392,8492,11900,12833,13773,15043,15849,16425,20886,21505,30056,30633,30830,31572,31675,32468,33535,34619,35533,40955,41109,41310,41411,41434,41750,42544,42638,44809,47111,51227,51776,52267,54255,55749,55927,56860,60190,65911,66862,67846,68848,69819,75057,80670,83221,84354,84464,86798,88021,88555,90544,91624,92361,94589,96053,99615
2768,3801,4291,8855,10979,11508,12133,13776,14172,15371,15993,19982,20002,25886,27833,28787,30136,30858,31104,32809,33556,34871,35128,37685,40782,41002,45978,50499,50502,57326,57383,57922,57973,58036,58045,58100,60419,60445,60464,60765,69114,69864,72389,72589,75426,75505,81156,82053,84982,85499,90160,90163,90526,90842,91172,91181,95869,96587
2919,4531,4724,6305,8631,10408,10725,14266,14812,15070,17181,19431,19970,25713,25730,27700,32460,33823,36351,37207,39304,41634,41923,43240,46093,46342,46848,48281,49669,52463,55184,57577,58640,60498,62940,64695,64860,65472,66659,68235,69592,71174,71934,72677,74527,77065,77504,77527,77559,77582,77633,78262,82527,83581,84051,89502,95482,96309
2926,4181,5055,8422,8770,11986,13445,13729,14022,15672,18793,22047,23154,24925,25978,27995,28160,30354,31751,38116,38144,38724,38974,42301,44521,45310,45385,46996,47670,49141,51797,53016,55370,57548,59428,62233,66655,68590,68734,69593,69715,70996,72332,74619,74831,75889,76151,84010,84088,84144,84242,84271,84351,84357,87645,87798,88261,95691
2988,4524,4834,7086,7547,10145,15595,16100,16278,17362,19769,21139,23185,25233,30613,31872,34824,35088,39595,41608,42580,45239,46614,48887,49494,49516,50054,53208,53270,53850,55360,56744,56767,56898,57124,57141,57169,57498,59270,60744,62251,62410,65181,67972,72695,74179,75638,76743,77732,78376,79427,80614,82357,87851,88103,88810,90133,99718
3019,3518,3591,5361,7699,7904,10709,10816,14236,15248,15808,16202,17436,20257,20652,20925,21267,23846,24146,27092,32256,33389,34397,37121,39223,43613,43770,46955,49297,49556,51235,55542,57640,57984,58008,58434,61046,63179,67106,67898,69150,69901,73788,77681,80813,84195,84378,93539,94964,95006,95041,95060,95067,95069,95092,95096,95141,96640
3031,5416,10148,10350,11230,15646,16439,17216,17877,19686,20685,23487,24991,26616,28210,28613,29578,30019,32001,32280,34922,38287,41020,41895,42657,47620,47645,47752,48705,54771,55809,55957,56327,58064,59881,60251,60543,61243,61325,62572,64953,65741,66747,67868,68928,75998,76475,77465,78198,80149,80951,82543,86699,87718,93311,93859,95636,98998
3039,5188,6238,6749,8828,10488,10495,13278,21254,21344,22943,25527,25663,25877,26979,27841,32015,33702,37183,39241,41041,42588,42608,45593,46785,47769,50203,50625,50907,50947,51482,51918,54079,57256,57314,58126,59821,61481,62487,64262,65495,66699,67665,70316,70864,73001,73109,73144,73792,73874,74082,85079,86139,88603,95464,96647,98161,99704
3079,7980,8078,8864,10812,11115,11576,12332,13759,14034,18556,19325,21588,24007,24405,29546,30194,31807,33318,34153,34894,35049,36298,37095,37674,39549,43042,47637,51008,53590,55279,59423,59505,61302,61918,63442,64136,65338,66871,68350,70060,70117,70150,70837,71181,72320,76209,78152,81253,81269,85520,86879,89048,89465,89567,95075,96855,99117
3119,3134,3902,4327,5661,6223,13362,13364,15475,15516,15621,17604,18954,20027,21481,26754,29492,30361,33352,33713,34714,36728,37096,41225,46450,48394,49269,49917,49924,51699,54599,56057,58042,58672,59225,59229,59824,62341,62344,62443,62544,71058,71499,72111,72447,79212,81902,82231,84950,87845,88485,89577,89746,90838,93973,96621,98712,99617
3162,3482,4451,7046,7880,8632,13234,14661,16619,17443,18054,18228,18846,19485,21227,21297,21472,23259,26015,26243,28863,29893,31088,33829,34984,36346,38662,40960,44534,44681,45316,46272,48435,52925,53795,54786,58010,63989,71345,71661,74012,78124,87990,91989,92151,92660,92678,92788,92795,92808,92857,92894,92902,92953,92973,93801,96124,99393
3172,7846,8080,11196,12292,12779,15123,18149,20671,21683,22222,22466,22833,24370,25292,27273,27838,28221,28484,28935,30582,31770,34356,34764,37099,41073,43284,43459,46798,49009,49609,54114,57020,58161,59044,60575,63559,69831,71554,76310,76677,76716,76726,76731,76774,76792,76867,76922,77415,78151,78655,84710,85196,89368,90720,93115,94983,95588
3208,3366,8164,9940,10318,10620,14125,14576,15413,15515,15975,17580,18082,21352,29233,31030,34304,34358,35897,37779,38810,39135,39993,40405,40456,47528,48816,49366,52998,56796,56839,58066,59315,60013,60201,60518,60910,63240,63344,66304,74552,74590,74616,74676,74681,74700,74723,74729,74732,74736,74855,76437,81944,83736,84524,92336,99194,99353
3227,3353,3666,5060,5095,6977,7545,9142,11468,12804,14039,15677,18093,23355,24557,25273,33412,38356,41937,42408,42609,44448,44734,45364,45849,47952,48958,49210,49390,54250,54360,59886,63297,64497,64542,66574,68413,68414,68432,68474,68476,68482,68486,68531,68541,68548,68719,68740,68810,68821,80308,81668,88312,92087,96874,97052,97406,98044
3334,3465,3695,3818,8193,8204,12102,15022,15290,15910,16825,17881,18665,20726,22256,22860,25966,26145,27857,30254,31870,31881,32535,41018,44647,45945,47463,48301,49741,52300,53042,57455,57465,60796,63474,65746,67167,68045,70993,73218,73477,74611,76925,78597,78808,79796,81256,81606,82894,82945,82972,83001,84254,88473,90652,92285,92648,96232
3372,3651,5454,8714,8807,9078,11118,11434,11888,13696,14329,18861,19735,21457,25311,26303,26516,27696,29183,30793,32677,35186,40114,40706,45341,46823,48197,48309,48380,50182,52766,53221,55203,59862,61880,62308,64560,65688,67001,67574,71890,73413,74655,76386,76441,78558,80059,81141,81801,85088,85532,87440,89652,90747,91550,93279,95901,96095
3477,3563,6112,6786,7138,8670,11239,12819,15232,17985,19308,23600,25468,26389,31924,32496,33741,36844,36965,37492,39720,40277,42218,45525,45957,47789,48334,49657,53785,54327,54935,54937,55059,55070,55099,55725,58878,61028,64037,67659,69977,71990,72352,74112,74196,74686,78201,78454,78551,78758,79159,79545,81351,83999,85813,89188,90258,95148
3499,4944,5393,6402,7479,8601,10002,10597,10984,14670,16192,16217,19862,22038,22869,22900,28902,29481,33597,33629,36697,37709,40239,44011,45536,48323,50117,51427,56017,56709,56724,57884,58387,58546,59845,59909,64463,67429,68895,73934,75359,75658,78647,78988,78990,79005,79464,79487,79509,80018,80022,80029,80057,83524,84084,84519,91971,92612
3582,4070,4815,4962,5093,5660,6658,7876,13003,15669,16986,19189,20132,21513,21523,22061,27633,29536,29632,30693,33571,36980,37729,38375,40741,40882,41902,42060,46356,50301,52243,52606,54263,55080,55963,56674,57196,61168,64027,64652,71270,74181,75395,79480,80749,85626,88173,89325,92413,92483,92524,92526,92575,93526,95434,96810,98674,98783
3639,5764,6251,11479,12599,13397,13828,14096,14249,16380,16662,17369,20443,22360,25963,25968,28961,31668,32177,32416,34105,34584,34813,37054,37719,40040,40089,44758,45359,46126,51421,55603,56189,56607,59224,62451,62527,63143,64780,66728,68758,73924,74871,75483,78061,78211,79019,79118,81366,81585,86391,89323,91513,93331,96510,98577,98966,99006
3686,9025,10363,12053,13268,16199,16514,17811,18818,19602,21142,21448,24737,25119,25673,27899,29024,29125,29269,31130,31659,32224,37172,41110,41218,43706,44234,44259,44738,48319,51267,53693,55154,57795,60313,61099,61264,61510,61539,64462,65658,66160,66281,67742,70228,78703,78983,79963,87406,87910,88487,90741,91227,91229,91991,92011,92629,97013
3784,4672,7642,8775,10829,10853,14572,16627,17130,17887,18669,18981,19283,20770,25239,25656,26399,26889,29720,32835,33211,38087,39576,39953,42398,42521,44745,44953,48029,51133,52060,57129,57842,58593,60596,61228,65085,65120,67055,67259,70937,70961,73444,74668,81937,81976,82060,82072,82170,82208,82243,83918,85841,88209,88874,88923,92101,96675
3819,4964,7121,8191,9773,11823,13189,18566,20631,21793,23666,26748,27429,27813,27835,29276,29660,29681,30477,31060,32957,37487,37840,38498,42405,44045,44786,45530,46087,51293,52360,52655,54753,58594,58681,59060,59792,60386,63690,65891,67961,68996,71506,77938,79548,79639,80917,81138,81502,82787,85296,85762,85767,85820,86973,88639,91001,91507
4054,5016,5408,6306,6468,9705,11476,11668,13523,13659,15348,15488,16719,17032,20767,21911,22379,25810,28116,30388,30808,33085,34113,39243,41761,44770,47803,49220,49223,49688,52156,60471,61482,61897,66080,67009,67241,68309,68329,72390,72453,74349,78617,81007,81396,81423,81428,81458,81484,81528,83119,87019,88027,91176,92213,92967,93380,93639
4092,7645,11446,12447,15445,18187,18322,18343,19864,20858,21245,21494,22014,23270,24051,24656,24702,25716,25724,29310,29396,33895,34444,35173,38050,39365,43164,44536,44759,46705,47444,49467,54506,57088,59013,59407,60945,61928,62048,65752,68064,68867,72339,73390,78370,80183,81680,84335,86899,87559,89116,90424,91712,92370,92429,94249,97533,97567
4155,5400,5769,7634,8182,8821,9829,11339,11703,11734,13000,14121,16588,18170,20033,28241,28343,29144,30456,32289,35494,39600,40526,41871,42382,42554,46011,46064,46140,46314,46428,46459,47889,48749,57228,59516,60090,61327,65038,70928,71694,73281,78770,82581,84922,84986,85023,86974,89508,90860,91210,91338,91669,92317,94002,94265,94476,99567
4216,6286,6564,7399,7484,9591,12525,13697,14260,15743,18532,18621,20488,21558,25376,27730,29903,30656,33178,35893,36464,36543,38873,39492,39832,44007,45267,45490,51844,52459,53071,53151,55171,57010,57486,58694,61180,65329,71927,72486,73834,73864,75088,75455,76063,78644,82200,84957,85000,85001,85008,85016,85029,85099,85115,85132,90702,96319
