3395,7086,90526,97220,99522
5182,21955,85265,92413,92934
8864,13097,88302,93466,94020
9088,20363,83068,92373,92857
18137,25178,73090,90334,91010
23737,44024,72635,78453,78900
26975,38715,76720,77264,78075
45873,61315,61962,63671,64928
13718,29648,34202,59003,80022,81156
13728,14555,15214,81361,85705,87186
13758,35374,43923,52041,74851,77802
13776,23638,27899,69326,81109,82001
13787,20381,27600,77794,78597,79590
13802,29218,30981,60322,81217,82209
13806,20060,28817,69422,82250,83394
13828,29428,29822,57932,83130,83609
13829,14770,18282,76091,87013,87764
13861,21161,22899,66671,86391,86766
13880,24179,33127,61558,81944,83061
13923,26015,33069,65211,79541,79990
14022,19106,20173,69367,87351,87730
14025,28143,36114,51552,83661,84254
14034,34835,40709,50117,78298,79756
14036,17747,18532,76438,84839,86157
14096,20886,34418,73084,77131,78134
14099,15171,24909,72976,85047,85547
14112,18337,30989,65901,83246,85164
14130,28051,59243,65163,65495,65667
14177,15866,24187,76847,82787,83885
14246,25371,31550,57228,84318,85036
14260,16530,27099,76275,81385,82200
14266,15248,31668,58042,88677,89848
14281,26048,37267,56233,80726,83194
14352,29795,46673,54495,75959,76475
14366,15800,22210,67427,88639,89307
14390,33535,51517,62505,67670,68132
14412,25516,40476,61801,77282,78262
14424,29396,31051,57516,82219,83143
14476,15111,21494,72737,86746,87185
14482,41006,44163,59516,68432,70150
14528,32582,37779,70338,70937,71585
14538,22047,33631,66281,79901,81351
14576,16627,27844,67659,85223,85820
14588,32167,33634,55682,80409,81269
14619,15395,30056,68086,84397,85196
14661,21700,26362,59911,87012,88103
14670,21300,32982,60575,83912,84310
14692,30211,39025,49783,81741,82297
14779,47463,52156,60699,61237,61415
14787,16595,23019,61420,90747,91181
14832,22636,24356,60477,87536,87912
14839,16985,25527,69150,85296,85952
14840,15406,19257,66343,90505,91398
14850,23539,29051,67151,81187,81971
14869,34948,54092,54937,67167,71736
14896,21157,26303,63189,85490,86714
14917,25110,28162,75552,76529,77479
15022,31525,45719,47155,78410,79918
15030,18922,26445,69031,83869,84452
15036,27261,32438,60204,80908,81902
15070,20879,28939,71523,80231,81107
15073,19505,27695,56888,89020,89568
15105,22977,29246,74112,77950,78359
15108,39821,43107,44485,77457,77771
15143,19986,27977,75757,78703,80183
15153,18452,28590,63265,85939,86350
15254,21958,23252,64989,85762,86534
15255,17739,27655,69401,83607,84092
15274,17844,18691,67223,88937,89780
15285,17586,22852,68718,86435,86873
15348,21085,27633,60604,86441,86638
15371,16180,38625,56418,84351,86804
15404,19735,22056,68389,85726,86439
15407,27786,39091,53270,80679,81516
15410,38050,38414,56447,74396,75032
15431,16709,18342,62022,92299,92946
15438,17503,26721,60939,88356,88792
15578,28343,28613,54595,85088,85532
15595,33857,39241,46514,81084,81458
15609,16218,17064,78342,85011,85505
15616,26014,29901,50957,87146,88115
15659,17854,56046,59518,74021,74651
15668,17296,48115,53795,81138,81737
15669,25641,33476,62035,80236,80692
15674,16590,20047,80126,82193,83119
15743,22742,39527,58481,80168,81088
15763,25364,33318,69890,76351,77063
15779,29297,36901,54742,80307,80723
15808,23194,37121,68895,76096,76635
15849,17877,24045,71704,83917,84357
15888,23355,27531,58672,85841,86462
15944,22191,39367,53680,83042,83525
15959,28844,33485,58466,80146,80849
15972,26434,45210,66943,69027,74163
15974,25624,27078,59050,84537,85486
15975,44402,51884,59640,61940,63908
15980,20609,37709,67580,76891,78980
16000,29831,30254,56943,82053,82668
16009,28791,50101,53290,74527,75031
16056,23460,41945,62821,76545,76922
16117,36915,37862,52467,76333,78055
16131,40116,48389,59886,66246,66981
16148,17995,23310,67139,86453,86704
16173,35963,40879,46929,77601,80204
16208,18136,27893,70640,82132,82740
16227,30209,43330,65348,71152,71483
16246,21642,32424,63507,81333,82597
16260,25581,49986,52043,75587,78292
16264,33650,34495,49494,81786,82060
16331,16819,17422,68309,89191,89677
16361,17130,44351,50211,84303,85393
16385,25839,40565,64471,73955,76534
16396,17077,34629,57589,85813,86245
16411,18012,34330,53457,87482,88057
16412,28978,36147,67558,73703,74951
16425,26703,46423,52300,77506,78392
16439,18097,21422,67147,87144,87500
16445,18170,21297,68038,86727,87072
16447,25119,34356,62531,78944,80352
16504,26892,56292,58062,68820,71179
16514,27768,46806,51544,77385,77732
16540,24111,28536,64466,80344,83752
16574,21521,27076,63212,84359,85007
16575,21289,34975,61986,81256,81668
16629,31277,41937,68377,69319,70210
16647,27954,45481,46767,80264,80636
16671,24470,28766,58065,84748,85029
16719,20137,21720,63541,87491,88141
16731,23896,44983,52351,79639,80149
16852,25844,28683,56244,84978,85148
16874,18906,30059,61689,84957,85264
16986,22087,33810,66954,78870,79042
16988,35375,45958,57068,71059,71301
17007,18981,38257,66254,78348,78902
17033,17740,23344,64596,87318,87718
17051,32430,40706,54700,76221,76641
17056,30142,41032,44583,81998,82938
17068,22063,31292,55133,85765,86428
17089,23620,25269,55381,87795,88595
17093,19049,19731,73413,83477,84986
17167,18094,46279,56962,79218,80029
17175,24685,35721,54518,82543,83107
17181,45599,52995,55408,59315,67251
17190,30050,35617,46705,83809,84378
17207,25687,46339,67622,69178,71716
17210,19987,22588,57876,89650,90438
17220,27978,39754,55922,77640,79235
17261,41956,47839,57755,64966,67972
17268,18665,29913,63817,83700,84386
17279,27883,29966,63240,78781,80600
17325,33691,47955,56554,70961,71263
17362,37067,45877,58336,68470,70637
17369,23076,26145,61028,84728,85403
17376,32609,43581,55957,73864,74362
17436,27833,32957,55401,81784,82338
17443,19326,27773,58929,86757,87521
17473,20023,27995,65181,83195,83882
17480,18718,43262,52970,82378,82941
17572,38343,47528,49220,69099,75987
17580,23475,42535,61507,75503,77149
17609,25309,40277,67008,72388,75158
17664,21225,40986,53966,81738,82170
17685,19848,36697,59109,81921,82489
17749,48564,50724,53969,62495,64248
17766,39576,50480,56891,65071,67965
17769,19419,26753,56060,88305,89443
17787,35533,38329,54294,74177,77629
17806,20027,44986,62530,75361,77039
17843,30101,39409,54991,76854,78551
17899,20134,43756,59489,77693,78778
17917,38103,43110,63581,65189,69849
17928,22617,29953,64521,80363,82367
17985,42500,52400,53863,64769,66232
18083,33323,51690,63188,65346,66119
18181,25292,26871,57747,84354,85304
18183,33741,42822,57465,72445,73093
18187,20130,25696,58654,87328,87754
18200,25724,45022,63291,72471,73041
18228,24301,31589,52288,85374,85969
18235,20167,26979,67273,82090,83005
18236,20132,30915,72100,78061,78305
18250,25331,43127,51667,79475,79899
18277,22903,24574,70415,79751,81829
18319,21697,28972,60535,83753,84473
18322,31042,32251,56090,79379,80665
18323,23672,36965,61983,77768,79038
18340,34623,45428,49970,73293,76095
18396,30388,49808,51099,73598,74460
18415,29256,31638,48029,85000,85411
18445,24091,32835,61077,80491,80810
18451,19912,23968,67989,83373,84056
18466,19591,50756,56441,75430,77065
18470,24007,44934,56029,76751,77558
18475,19149,41210,56686,80813,81416
18486,28210,37757,60546,75508,77242
18508,24015,48285,62128,72182,72631
18536,27117,29755,54867,83390,84084
18548,25828,27828,70176,77277,78092
18566,24425,41411,70529,71264,71554
18579,33389,38441,47097,79716,80527
18621,25847,32077,67106,76774,77324
18644,43742,47356,58284,63180,66543
18647,27920,39988,49210,80618,81366
18651,23954,24821,59060,84910,86353
18653,22842,28573,57103,85079,85499
18679,27813,38156,52925,79432,80744
18684,25810,27085,50065,87615,88490
18746,47579,47871,57041,62681,63831
18776,32616,42999,58996,71662,72700
18793,30605,45098,66330,67574,69349
18831,38054,40254,58058,66672,75880
18833,22633,28852,71345,77799,78287
18946,21751,28484,55244,85778,87546
18994,19851,42218,56052,79757,80877
19035,28694,44487,50232,77317,77984
19044,30761,41776,64609,69949,71610
19083,44839,50575,57169,59336,66747
19094,20850,37188,70180,73602,76835
19122,20569,24036,69771,81800,82451
19147,27550,39738,62279,74090,74945
19189,21814,34098,53280,84229,85139
19195,43613,51686,56045,62544,64666
19196,22913,36334,71288,73642,74376
19239,31675,48325,61035,68361,69114
19266,22996,44118,56659,77128,77582
19325,30477,34231,56604,77410,79702
19350,36045,41838,54327,72458,73731
19368,39549,44007,48601,72028,74196
19391,39516,40040,48997,74379,75426
19411,36230,40579,58887,70400,72242
19446,21630,22379,56959,88485,88850
19485,20660,22538,69192,82350,83524
19488,19728,21314,69249,83153,84817
19500,20524,41290,53937,80670,81828
19501,22596,30039,66721,78770,80122
19506,23743,27595,67204,79607,80094
19511,36427,37303,44681,79593,80234
19529,22073,28176,60028,83686,84257
19596,20900,47852,56327,76441,76633
19598,21142,43737,60765,76031,76476
19601,35315,49548,61475,64814,66996
19609,23815,33904,69059,74879,76483
19627,22196,23174,60251,86114,86387
19663,21996,38450,59987,78595,79058
19685,23084,57256,59706,68545,69473
19686,24800,26837,54771,85539,86116
19732,21185,23230,71076,80402,82124
19769,24702,50580,52919,74324,75455
19796,31382,45036,52392,74348,74795
19808,20494,25905,61676,84711,85155
19862,24822,26231,59885,82492,84457
19872,26931,27696,54259,83372,85619
19897,22365,23621,68424,81253,82189
19908,35191,35979,63661,70423,72587
19909,25637,32860,56439,80951,81953
19919,26218,56735,59160,67241,68476
19969,20541,30982,57584,84154,84519
19982,46408,49555,55927,60908,64969
19995,21552,34830,64884,77959,78529
20002,24274,56677,64239,65464,67093
20033,31790,41110,50259,76827,77730
20039,29276,41608,54708,75733,76385
20048,27254,44234,56398,74419,75396
20118,30168,34274,58527,76617,78045
20119,21078,41218,56492,79045,79797
20247,31572,44710,65363,67309,68548
20257,24070,24544,62190,83057,83631
20365,32940,33764,52595,78775,79310
20417,34813,42590,64953,67229,67747
20435,42673,53752,57752,59325,63812
20471,26754,30768,71495,73809,74452
20472,40744,45359,56663,65120,69391
20487,27111,38012,51610,79888,80641
20488,25741,32332,60917,78644,79627
20513,25719,32809,53228,82395,83085
20522,32978,40987,62704,69609,70949
20583,26516,26859,65153,78908,79730
20599,32013,37691,54838,75483,77125
20621,27093,33178,67760,74075,75022
20702,35657,43137,47784,74174,76295
20770,28622,55749,63852,64246,64510
20787,40692,41529,42406,75658,76677
20795,33167,57976,61650,61997,62164
20817,33220,33721,64939,72061,72991
20855,28433,44957,60811,70479,72214
20860,26081,30437,59224,80057,81090
20874,22745,38498,49366,82781,83485
20887,30221,37522,52360,77789,78970
20898,28365,56196,63830,64186,64274
20919,24452,25311,54263,86139,86665
21003,29144,48334,60562,67242,71464
21024,28902,30158,62810,76731,78124
21074,27324,33874,46957,84011,84509
21086,25858,41020,57110,75903,76772
21159,22792,29389,71237,75761,77411
21179,28762,35770,50167,80448,81423
21227,35492,42554,47558,74908,76010
21233,26616,30930,60146,79159,79665
21245,24656,36138,71174,71765,72771
21267,27682,42251,50811,77051,78687
21291,31194,40425,64336,69796,70707
21296,25299,31807,54558,81937,82852
21414,23244,27596,70377,76877,78241
21416,21766,44887,55997,76551,77132
21513,30858,33902,46733,82202,82541
21524,36906,39474,52369,73564,73912
21564,37480,39415,45559,76587,77144
21574,40767,49693,58100,59842,67773
21585,36883,48469,63091,63690,64031
21592,26518,35524,63767,74736,75612
21618,38810,58431,59366,59505,60019
21667,33256,41017,64019,67238,70552
21683,31924,38993,53354,75638,76157
21685,38277,41452,55864,70028,70443
21717,45750,47191,55453,62907,64731
21727,22917,23684,59032,84824,85565
21774,25136,39700,56433,76252,78454
21929,29578,57383,62814,62995,63050
21961,33211,45300,56647,67794,72836
22006,23353,31632,64520,77615,78623
22051,25313,33012,47886,84251,85236
22099,27903,43335,51962,75994,76456
22120,24939,29469,70992,74611,75618
22137,43332,53855,59168,59416,59841
22146,30685,51737,64270,64383,64528
22153,41395,44811,51533,66102,71755
22167,24024,31881,69317,74855,75505
22222,37636,45657,49597,69038,73599
22236,27841,34520,58787,76838,77527
22238,27452,28569,52643,82971,83876
22278,29898,59389,61906,62019,62259
22280,28514,28839,67337,75163,75616
22329,30156,47268,56117,70704,71175
22423,29174,34653,60550,75122,75827
22429,34525,49718,56674,66153,68250
22466,31610,41990,49972,75274,76437
22507,28994,35088,46126,82357,82677
22530,27697,34689,45536,83263,84034
22555,24370,26099,52028,86058,86639
22573,38967,51375,55683,59833,69318
22581,36547,39789,43464,77157,78211
22592,28616,36718,54107,77559,78157
22601,39256,52221,60963,61062,61646
22606,24935,30659,57196,80768,81585
22695,43388,46918,50778,66162,67808
22730,25453,29834,48924,85225,85583
22802,29790,31466,55243,78308,80140
22803,31567,36998,59070,73485,73826
22833,23381,31305,54432,82333,83465
22860,31757,33379,49145,80018,80590
22869,31095,31514,67516,71259,73496
22878,42968,47245,57795,62112,64751
22922,28199,46681,59824,65820,74303
22948,26376,50387,58184,69408,70446
22956,36190,47161,53790,66728,70924
22972,24791,27797,72928,74173,75088
23071,35180,42276,47287,74831,75104
23160,27925,31445,56128,78999,80092
23185,30808,47338,60481,64073,71864
23242,29832,31513,56558,78093,78511
23259,24560,51539,57061,67496,73834
23312,34376,43141,59792,66699,70429
23375,29192,34040,60498,74334,76310
23377,30163,38087,49255,77363,79504
23410,25060,36866,46859,82553,83001
23459,25305,37054,66255,72425,73251
23466,28749,32228,66301,71821,75184
23487,28679,44866,55339,71122,74256
23490,31455,45738,54510,70070,72486
23499,25980,31730,50624,82725,83191
23628,34391,38578,54300,73146,73706
23639,25644,40410,48916,79282,79858
23654,28587,30945,53172,80376,81015
23666,38714,46447,47167,70574,71181
23680,30430,31939,55991,76726,78983
23745,33117,45153,49004,72549,74181
23767,37075,53931,60666,60985,61325
23769,30623,38082,48160,78198,78917
23780,25656,33607,48374,82226,84106
23796,41526,49637,50579,64658,67553
23821,31088,44060,46356,75217,77207
23839,34421,35049,61064,71383,71993
23894,36520,43386,52014,70719,71216
23902,26097,34767,54123,78920,79940
23909,35771,38116,66062,66821,67070
23916,41153,47138,58593,61203,65746
23945,27610,32785,52171,80475,80763
23994,33152,33676,54067,74668,78192
24104,48435,52768,55884,56837,59721
24131,28885,34563,55184,75998,78988
24146,39487,46234,62334,62695,62853
24149,29915,48990,50182,71777,72736
24161,28141,31678,58681,77455,77633
24245,27114,38718,55162,75195,77315
24247,25208,37415,54599,77068,79212
24325,28859,44786,54702,71934,73143
24334,29720,34368,57678,75333,76316
24346,37172,40782,42116,75172,78161
24405,29860,39499,56830,73192,73963
24460,41873,47348,59084,60330,64654
24533,25093,34021,55564,78990,79548
24557,32881,51524,56743,59551,72493
24629,28961,39098,67729,68350,68982
24652,27325,29110,63292,75849,77521
24661,35873,37207,50833,73206,75969
24687,38400,49201,51758,64136,69567
24709,34637,48394,57623,65979,66407
24719,28729,30643,64530,74222,74906
24756,38246,43803,48680,69855,72409
24783,47769,48968,49356,63143,63730
24793,35333,36167,44873,77465,79118
24836,30695,36293,48288,78653,78984
24884,27703,36388,55415,75833,77526
24899,29492,32782,55596,77200,77780
24900,27101,46369,54169,72390,72820
24920,25386,34105,57079,77847,78412
24925,26232,28576,57552,79444,81020
24945,25357,48805,65844,66280,66518
24952,34431,47997,55502,63141,71726
24960,37537,40072,47304,71222,76654
24985,37915,43468,63611,63782,63988
24991,48670,54978,56062,56346,56702
25048,29644,30136,58064,77346,77511
25080,26473,33532,57486,76897,78281
25239,34113,41533,52705,69540,74619
25273,38046,50988,52523,61887,69032
25368,28617,36424,62121,72229,72990
25376,34880,42106,51781,70837,72769
25385,35003,42791,50109,71016,73445
25422,33597,34576,56305,73632,74217
25424,29893,47580,53475,68088,73289
25468,43103,46932,50437,64430,67379
25472,31004,42958,46787,75329,76199
25474,34247,37602,60569,69629,70228
25494,29536,36298,48527,78863,79031
25560,26528,39301,43240,81133,81987
25602,26775,30780,69258,71890,73444
25663,41750,56540,57705,57923,58168
25726,31270,49393,54415,66397,70548
25731,42195,43406,53785,63559,69073
25735,40663,44378,45945,70332,70696
25808,29770,32949,51332,78294,79596
25818,27429,31370,70019,70405,72708
25877,33823,44204,45283,73218,75344
25886,30123,36681,59859,71810,73390
25903,32177,35322,63321,70053,70973
25911,30297,42639,54974,71589,72339
25918,32561,49499,53592,65781,70398
25926,29080,34834,51209,78098,78602
25933,26674,30358,70158,71764,72862
25978,32535,45238,64296,64782,64920
25988,38320,43829,44404,72447,72761
25997,34271,54355,58010,59205,65911
26005,48245,50594,52186,58434,62285
26058,28331,33548,49420,79844,80548
26068,37841,44734,50272,68717,70117
26078,47308,52713,55080,57455,59115
26107,33122,35759,65452,68149,69160
26121,27012,27820,62344,76630,77822
26192,37492,51387,58160,61422,63096
26220,45621,47889,54768,61243,62008
26225,34871,43770,52243,69592,71048
26230,36170,49669,50921,64698,70061
26239,37273,56898,58885,59184,59270
26254,35384,40628,50411,71284,73788
26256,27122,34536,48406,79552,81877
26308,45164,49154,51699,61500,63924
26311,37611,40219,42093,75057,76458
26318,41803,42318,44138,70926,72246
26394,28029,31489,62233,74389,75215
26400,44011,51127,52038,55733,68440
26453,30133,36282,61460,70697,72724
26498,31630,32976,54642,75204,76799
26521,37319,44569,50275,68922,70143
26550,35167,39601,49408,73365,73658
26569,38040,39953,64010,64399,64778
26585,44543,48441,54102,59221,64857
26646,37467,39445,50744,70787,72660
26676,40239,43190,52097,66896,68651
26847,37096,50499,51575,65139,66593
26924,32172,35660,50277,74846,77870
26992,38552,50301,54250,62034,65620
27007,32247,45862,55938,66806,69889
27014,35564,52152,57330,58312,67377
27024,29702,35095,60732,72137,73059
27027,41828,48304,52535,63549,64506
27036,32620,43002,44435,74882,75774
27040,40955,41211,53327,65283,69933
27081,38645,39281,54786,63340,74616
27092,49874,52655,55825,56006,56297
27125,30155,55479,60561,61978,62451
27166,34156,34710,56709,71927,73081
27195,29481,39630,54386,73183,73874
27224,37135,43928,44623,71788,73051
27273,31266,32801,47670,78931,79808
27359,33617,39607,58066,69124,69976
27394,41192,48570,56575,57275,66743
27481,30630,37729,42995,79078,79836
27512,35264,42944,44953,72727,74349
27515,31278,38145,59136,68980,72695
27571,46140,48554,55005,57129,63350
27585,31316,37754,44895,77706,78493
27630,32289,43323,44638,74590,75279
27678,35023,41708,47972,69674,75694
27686,38977,51984,57577,58415,63110
27704,28274,42608,60564,68993,69606
27727,44510,47760,58198,59650,59904
27730,30479,48319,55438,64997,70786
27747,29873,50539,63016,63144,63430
27751,29597,37462,60941,70634,71364
27829,30793,34397,45255,79401,80074
27835,33509,35971,54381,72878,73175
27838,42261,50582,58835,59013,59220
27877,34123,44220,54115,68184,69230
27907,38703,49227,55279,60705,65928
27911,31591,48327,56692,66381,66847
27917,38440,40263,49657,69847,71625
27957,30656,35439,61694,70628,71375
28013,30573,48734,55189,67317,67923
28060,29547,51421,59781,60336,68604
28084,29736,46222,63000,65019,65688
28116,30150,37685,62107,69492,70199
28153,42521,54935,56751,57648,57741
28165,32214,37913,43441,76386,79630
28221,34385,41307,54234,68894,70708
28224,33829,47965,56557,65001,66173
28290,35433,51410,53541,64037,65038
28320,42772,43612,53974,55059,74012
28385,30265,36774,50898,74526,76901
28409,39041,39627,43065,70093,77514
28413,30603,31209,58008,74186,75330
28449,29764,38670,52971,73528,74367
28528,46566,50317,54344,57198,60796
28591,29233,32276,51504,77913,78232
28612,37395,44701,60697,62416,63928
28644,30403,32494,46434,79487,80287
28695,42128,44745,57190,61099,63892
28713,34153,40474,53071,70129,71209
28739,46074,48523,53657,60292,60464
28787,42048,46342,58045,59111,63416
28833,32808,33085,51653,75186,76184
28863,34176,50265,61074,61518,61853
28892,33924,40630,47620,68867,77816
28920,34183,35016,66277,66476,66877
28935,33314,39397,49551,73069,73483
28977,37979,42859,43260,67170,77504
28984,32663,41239,44534,73830,76499
28990,34780,38790,59225,64610,71354
29024,29487,31771,58600,73978,74889
29047,32523,43617,55327,65591,71644
29183,32621,33412,61525,69975,71033
29225,33352,46104,53173,64784,71111
29237,32315,36947,43016,77694,78540
29269,30235,33192,41515,81295,82243
29287,42866,45071,52258,63487,64780
29310,30587,43947,61950,62519,69436
29323,33045,38152,53566,70986,72677
29399,29981,33305,52200,75852,77012
29435,34439,41806,47011,71719,73339
29438,36220,50959,59812,60518,60802
29486,32280,33437,48718,75890,77938
29497,36556,39856,43099,73924,74817
29524,32921,43050,50423,70506,71325
29546,45554,46450,58546,58802,58851
29553,46511,53416,54206,56939,57124
29581,36928,38166,44245,74082,74747
29609,31251,34365,47101,76248,79175
29625,42270,45239,56814,59310,64491
29629,36164,37749,55493,67812,70902
29634,37481,42509,43924,70524,73677
29658,31061,38561,39565,79210,79694
29660,34015,40118,47134,72681,74141
29663,36608,46037,55140,59908,70393
29670,32468,40388,57919,66279,71025
29677,41073,41928,49490,63604,71977
29751,31393,41718,46758,73778,74351
29774,37258,46922,49991,64889,68915
29805,39828,41374,50655,64230,71857
29841,41225,47291,59345,59965,60082
29903,46773,47709,51856,57924,63584
29919,32001,47737,62348,62824,62920
29927,33637,46011,55809,64301,68064
30043,35760,48281,52521,64963,66181
30066,49777,52456,54085,55603,55762
30098,34501,37197,51725,71902,72326
30105,31524,51285,60002,62122,62711
30107,39132,41834,44928,70249,71499
30143,33147,41041,44980,71646,76792
30145,33448,49886,61006,61521,61743
30188,34705,49306,60445,61510,61595
30194,37353,41338,50426,65625,72813
30220,37183,40465,51862,68061,69958
30234,47645,51293,53590,56860,58127
30256,37886,44533,61302,61793,61979
30261,45530,47109,56999,57729,60121
30322,46996,50555,51427,56953,61496
30354,33453,37095,52606,71840,72401
30361,31317,35512,50163,72571,77825
30368,41002,53047,54839,57520,60973
30376,38435,48019,53334,60119,67466
30423,41901,46951,49467,61113,67894
30443,33870,38761,56131,64360,74184
30444,41854,45487,57020,57802,65142
30448,37670,42060,46940,69901,70730
30456,37094,39167,52562,68797,69673
30470,35663,47421,52035,60154,72006
30485,36329,46149,47872,66394,70520
30508,32531,40848,59910,66666,67286
30529,49837,51511,53220,54173,58479
30575,37717,41011,54314,66700,67432
30633,31322,34348,52927,73967,74552
30693,42301,45298,45897,65515,68045
30747,37769,40975,54952,66163,67143
30818,33533,37805,56522,68740,70331
30822,35480,36229,46743,73935,74540
30830,32779,39878,46887,71980,75395
30831,33114,38732,43834,73344,77894
30853,36095,40369,63228,63540,63664
30884,36464,49688,56769,59284,64660
30917,38769,47090,54461,60771,65741
30922,39135,43954,47158,67932,68648
30931,44551,46064,51630,61674,62899
31030,43941,47999,56032,59046,59701
31032,37204,44679,50809,63712,70313
31160,34402,39595,52274,68810,71508
31182,43095,51820,52895,58126,60631
31190,37486,45138,60807,61542,61586
31271,43706,45124,47507,64370,65771
31279,41720,52672,57221,57359,57498
31290,37782,49141,59279,60074,60183
31348,33527,38571,48598,71964,73741
31354,32677,43723,46087,68848,75060
31369,36763,47819,55953,58531,67314
31375,33571,48493,59524,61228,63558
31450,41156,45620,54496,57699,67328
31468,33247,43459,45529,71694,72352
31471,33181,49889,60551,60982,61675
31493,35308,38526,61261,64262,66899
31499,32226,33820,55542,71553,73109
31553,38342,50717,55070,57984,64083
31659,34127,45849,55463,60385,70266
31702,32696,32989,54649,72655,73058
31728,44259,48742,50165,60818,62037
31748,40779,49009,53864,57846,64503
31751,45088,47678,51836,59428,61968
31755,33974,52060,54529,60367,65064
31770,35173,50172,59862,60179,60593
31794,39374,46465,50339,63179,66598
31848,37023,45900,48082,63653,71243
31870,34619,42588,47536,70352,70784
31874,32932,43467,57902,64973,66601
31882,32259,38902,57513,64260,72933
31949,33341,35128,64489,66168,66674
32012,41462,49436,50237,61180,63422
32020,37251,47289,52337,59940,68912
32062,45267,46666,52122,60190,61442
32171,36234,48735,55085,60964,64560
32227,42005,48197,57922,58583,58815
32256,37973,44243,44738,62919,75620
32263,38871,39819,41923,71872,73001
32283,46548,47866,48538,59459,63055
32310,37840,38897,55315,65172,68215
32417,34564,49330,59926,60609,60903
32460,38144,40196,44976,69991,71982
32482,33245,49856,57491,58710,65965
32563,41824,43721,49778,64003,65860
32612,39906,42078,44031,68963,70159
32618,43098,44912,56816,57778,62527
32629,34999,42544,45185,70062,72330
32648,38841,39199,42107,70299,74655
32693,35496,40313,52147,68220,68880
32730,33480,39223,54367,68603,69346
32820,40059,43555,55753,62439,63123
32854,44452,47906,57181,57548,57808
32856,36753,49017,53954,61274,63895
32897,34854,39200,40359,72887,77552
32903,33511,36666,39273,76638,78758
32914,38997,47402,52685,55561,70190
32923,38802,54819,56933,57060,57212
32937,41523,50203,54230,58443,60413
32939,40450,44337,50122,56992,72909
32942,37739,50764,56585,58289,61430
32945,37487,44813,56734,61308,64462
32950,39523,41756,54501,63373,65646
32955,44809,46314,50084,59463,64124
32971,33777,37613,39642,76209,77537
32975,36052,37139,50192,68528,72863
33048,38828,41707,49875,66086,68205
33061,36598,43931,54157,63851,66151
33208,36898,44184,48127,66574,68758
33213,37539,45957,59663,59948,61429
33252,37049,40339,47277,67633,72199
33281,34591,39243,54512,64461,71661
33344,34193,37952,45525,70921,75814
33361,46158,47861,49335,55521,65513
33393,34441,41827,47029,69813,71246
33520,35364,36580,50093,69645,72547
33539,49149,50656,51693,52867,59845
33546,37674,44746,46148,66916,68719
33556,39068,52026,55410,57864,59825
33629,41654,43867,51063,62816,64720
33702,35488,35897,42381,74171,76110
33713,48800,50255,54249,55203,55529
33726,37806,52271,53451,56985,63510
33731,38848,51797,52364,58701,62308
33895,45341,49826,51465,54548,62674
33898,38088,44460,51642,63122,66539
33899,41067,47492,50907,60910,63474
34044,39749,47885,48395,55660,72016
34083,34677,53483,55422,59390,60694
34092,38375,42701,54579,62491,65511
34132,45892,50123,53057,54112,60433
34141,41865,42375,57223,60879,61266
34143,45383,51452,55099,55497,56175
34155,35257,43150,52766,62331,70090
34223,35137,55934,57277,57469,57709
34235,35418,39434,54387,64481,69794
34261,45099,46217,48362,57712,66098
34281,34922,39087,49556,68117,71786
34294,42609,50740,51259,58878,59969
34318,48625,49397,51662,54799,58948
34335,41005,42045,45718,62120,72526
34358,40920,44541,50187,52841,74902
34417,42405,46200,47238,62994,64495
34510,37810,46428,48705,61843,68453
34528,39372,44057,54211,61486,64095
34587,35053,36744,53673,68482,69210
34592,40685,49577,51851,59407,61637
34609,37043,50673,51446,58640,65338
34611,36453,39030,49387,62804,75464
34665,50245,50611,51135,55320,55773
34686,38080,42731,44919,65480,71853
34714,38675,44120,52636,62402,65202
34734,35349,41271,47694,63667,75034
34824,46092,46757,51695,55441,62940
34852,40719,46703,53963,57833,63679
34953,38684,46614,51439,60640,65419
34984,37170,42421,49609,66226,67339
34987,39150,50685,54740,57907,60280
34995,39352,40029,45715,66321,71337
35033,35543,47686,53672,62026,63789
35084,38484,40459,47496,66304,69922
35300,43184,46272,48985,61441,62567
35321,36539,37181,38782,74277,75649
35426,42100,42756,51998,58508,66961
35431,36847,43620,48380,62708,70763
35441,44728,52138,52825,54038,58579
35445,38230,45419,49047,64463,65145
35456,44689,45609,46042,58694,67259
35466,40851,42117,57744,59973,61598
35494,41372,47676,52430,54783,65994
35508,47100,52354,52827,54465,55495
35554,38931,40526,51261,61663,69814
35596,36533,43971,44564,67985,69100
35620,39156,44027,52592,57875,68479
35681,44892,48301,51221,53461,64193
35696,40840,41555,43380,66983,69295
35743,41018,43675,51482,58378,67453
35821,36728,40849,44474,67403,72474
35893,39377,50689,55087,57547,59156
36028,40089,45222,55363,59879,61168
36051,40670,46093,49480,60510,64945
36066,37244,40114,40901,69959,73465
36088,37367,45648,46798,61379,70469
36111,40642,47843,49820,54156,69177
36134,39662,48313,57550,57842,58248
36214,41902,43726,47225,61482,67200
36323,44752,45674,52444,58594,59962
36341,43041,46056,54312,58675,59324
36346,40004,45220,50527,57926,67726
36369,45060,46786,56333,56529,56672
36679,39577,47239,57031,58534,58689
36692,39181,43882,48577,59006,70411
36719,40960,49056,51648,54060,65306
36780,37578,41471,60530,60651,60739
36781,45362,50043,54733,55352,55478
36797,46888,47789,49839,56053,60383
36844,39094,54255,55725,55861,55970
36856,39315,42286,51227,62736,65329
