1106,5515,33695,33713,61801,85188,85193
5240,5564,43555,57198,58166,66330,70158
3644,5621,28762,46222,72700,74526,74736
5646,25624,34143,39627,44245,76867,80059
5653,21516,27101,48654,48670,71765,82852
5654,28766,36844,50043,52678,62164,70062
5660,12951,30430,48708,55070,59428,93964
2809,5710,36436,56060,62402,70928,71866
3801,5716,13355,65419,65423,65452,87045
5792,17844,18225,25654,53931,89212,95553
5794,16874,21359,48109,58546,65820,89709
1954,5854,56017,58198,58675,62334,63179
5900,12769,49747,50717,62019,62348,62711
5915,6962,24622,48527,73146,73175,73864
5956,13801,18054,43721,51259,86699,86721
5961,10887,17130,57752,64731,74871,74879
6017,9552,28885,29225,36781,96227,99524
6083,22956,30143,46932,48288,65447,86362
6182,10126,43441,43588,44011,62251,96612
6194,11150,38703,40148,59824,70640,79552
718,6206,20583,40388,69700,75395,93221
906,4455,6251,66954,67558,72991,87096
6260,19995,24652,50123,50167,72976,82038
6273,7157,18812,33631,64495,87920,87923
5055,6312,44516,44521,45268,71602,88937
6425,12984,19035,39662,63240,66153,98712
6445,22051,38810,44217,45098,52705,96885
6489,13223,40263,56400,57275,66280,66281
6538,8947,34376,38287,72635,72655,72773
6635,8066,10090,70053,70060,70061,71246
1463,6637,39828,54742,60139,61918,81484
6731,9342,18393,52971,58100,79730,80944
6749,22466,24800,36302,53795,66397,95702
6798,17325,27903,42367,61028,61325,89465
6824,9922,44752,56692,56814,64609,66598
6945,22633,29822,44452,57755,58126,86478
5284,7007,44243,52392,54249,54432,88604
1264,7037,21314,53969,62804,63892,95931
4574,7046,27920,57975,69540,69550,69606
7050,9010,50549,51517,55789,64138,68158
7211,41761,41776,43803,55330,55726,60604
7237,18119,20855,42857,63679,63690,89774
7281,12814,34764,38145,50237,77719,85251
682,7374,33453,39301,51884,78368,95149
7377,20702,22257,43971,57584,74012,80308
7400,20524,30437,30603,35663,84509,97075
7403,18935,20167,35835,63344,66086,94441
7427,28573,32226,35364,42793,63825,96003
7452,20660,22742,37121,47819,74851,95566
2577,7468,33252,43332,72434,73445,73703
7484,27703,34788,49811,55725,62495,68205
3140,7528,11703,35431,67622,87930,92857
7545,14266,47100,59315,59324,59325,59336
2478,7547,32976,48334,50988,81935,81953
7551,13926,34153,34922,40987,86836,87836
7559,16090,18477,23377,69609,74383,96716
7631,23259,27040,44564,54594,62736,86387
7642,26452,33220,59637,59640,59663,59957
7650,7751,28051,49255,68199,68242,77063
1042,7744,37487,48685,59463,71982,79808
7768,25283,27117,47338,49252,54965,94488
7839,20381,26748,34402,34404,91169,91268
7851,14474,20599,40219,41310,85393,96365
7876,22167,30768,55005,56196,61539,72660
5060,7880,40941,56292,56297,56796,82945
7888,37361,44983,46874,49387,59241,60477
7912,17769,25877,31493,56557,75864,90739
7917,8716,46786,55451,55497,55749,76095
8057,10114,25566,39167,48019,87206,88082
8079,14936,29110,38782,50992,74686,89626
5518,8087,34536,52666,54579,71175,79650
7779,8147,12044,13522,82962,90747,91010
67,5188,8182,13274,93127,93131,93242
8193,12204,45168,47179,52535,58443,82489
8204,12133,17077,50502,69031,69032,80232
8285,10002,27917,46656,67139,73103,73109
8377,10067,13128,52430,73924,73934,74351
4296,8441,30484,48754,63469,66943,83824
5437,8469,16361,64263,69160,69177,73344
7738,8551,16629,19862,66080,93673,93678
3227,8559,17100,19962,72571,88145,96647
842,8601,30388,37253,76221,76252,76654
8638,21422,24821,39372,50778,63764,97416
4633,8647,13233,32921,54508,96037,96232
8682,16131,38088,47694,50301,64442,80873
8708,10009,14214,60631,70696,70697,71256
8747,18994,34444,34495,34499,82955,92077
8775,15143,42378,42382,42405,76551,78577
3624,8804,31445,47239,49820,82492,82787
2612,8855,34665,43706,47872,69266,99235
8906,11042,44710,53775,61637,63050,63091
8928,22278,33546,38046,40709,77317,85387
6695,8958,9773,49467,54465,84025,92828
8975,28331,32012,39642,44895,70479,81877
8996,10266,16588,40474,73440,73949,82498
7714,9000,36847,52171,55410,72187,72882
9204,13097,14620,55916,65350,67760,80264
5416,9274,44541,53680,54702,58802,79796
4626,9301,16325,32535,58286,89368,95770
9311,16308,22694,36234,57356,66833,97475
9354,32276,36885,36901,42318,73788,74689
9025,9362,20130,33069,65741,69326,99558
9413,35721,35743,36214,46887,71111,71122
9517,21720,29831,49210,49220,56724,89989
9545,14503,42772,45490,46566,66418,80917
7342,9556,42958,53782,54649,55184,82740
2290,6112,9577,51375,63147,86566,87144
6811,9579,21416,38871,67726,77457,84351
9656,20689,26289,29969,50959,74082,94567
5140,9705,16218,48697,62544,71927,91980
5408,6850,9715,64945,72677,73058,73558
8191,9716,42286,42427,56985,61598,85008
9793,27531,30448,31026,39864,74732,92817
9822,15123,20879,49577,61168,71383,78259
9832,11484,13437,18500,68590,85138,99230
9856,25744,31848,49693,49727,49766,89577
3322,5447,9901,50211,53590,91851,91889
9940,10768,36298,53639,56751,68928,69887
7634,10063,11221,54518,54937,82581,85257
1756,10068,29051,59787,67377,69073,69099
8164,10133,34044,36293,43359,84386,89832
9142,10148,31882,33617,48958,77617,94847
6424,10238,48281,48616,64198,64224,64230
10318,20720,35873,36797,57031,62217,83255
9972,10381,10753,50756,62868,78370,83111
10407,14713,18307,49186,61077,71208,81313
10409,15575,24297,28144,58672,80202,88912
1275,3462,10488,44404,75593,85490,85499
10504,16530,35322,37537,48554,73365,84399
3162,10597,11379,39584,56702,92311,92476
2261,10620,35660,41806,63831,68424,83609
10658,11204,33899,43581,64301,66899,75669
10666,10829,14968,45300,48374,85374,90700
10709,16819,29581,52097,59221,67894,69890
1213,2131,10711,65640,75503,75505,75508
9967,10729,21186,31839,71585,78308,82597
9031,10749,14039,48946,61442,71263,90741
2918,10765,11622,55059,63989,66246,95612
10797,20696,35821,44839,47952,48734,97372
10812,12242,24836,45124,49637,69124,94436
8745,10853,12785,27324,73602,86449,86453
10044,10868,16310,48735,64248,74078,81928
10971,19979,28622,38342,49408,72016,86873
255,10979,39315,41895,63766,69346,80655
10999,15944,36164,46149,46823,63782,86350
1143,11115,17512,43159,67812,75903,89567
5872,11260,45719,46087,46197,65511,85565
11330,20472,30587,52575,54067,64037,73143
11342,40692,40901,43829,52306,53308,63833
9013,11352,25472,36111,43103,81739,99421
186,1511,7837,11446,86258,99451,99522
11448,18833,23902,49837,51001,71375,79815
11476,20522,26078,40503,55753,57550,94329
9455,11496,14245,41956,41966,93322,93771
3401,11519,20048,41337,76633,76635,76638
11565,17881,47048,50539,58336,59284,61558
467,11586,33167,45071,49154,75215,91551
6305,11611,13966,18449,68603,89152,98125
11653,28713,43021,43098,55099,62037,62590
11737,18535,23834,37979,54599,74527,85000
11808,13828,14223,55564,61121,67742,81925
11881,16142,37992,40565,40660,73206,85765
329,6444,11890,51267,51340,88362,96579
11897,29658,30629,44024,44031,64035,81937
11976,23208,23460,28061,46940,79338,93228
4969,11986,25997,43210,62824,66162,91063
10084,12021,14057,42934,53155,81902,92058
12053,39918,50809,50811,50817,50865,50938
11961,12110,21481,27394,37303,97866,98096
6791,8302,12129,55563,72170,72955,78301
8149,10844,12170,47477,72229,73599,81743
12173,19147,25305,37709,38246,75599,98032
8273,12181,14827,32978,70506,70524,96922
7567,12184,57169,57181,57184,57185,57741
4335,12218,18684,47615,57455,82862,83042
12238,17056,31190,33941,54630,70637,86519
12259,37183,41307,53541,53572,53581,54768
12288,24325,31790,37539,58151,64503,77615
12369,22189,36959,39700,54394,57954,82646
8635,12371,18340,30858,66871,83055,86081
12509,41462,42421,50163,52523,52562,54571
2824,4210,12591,16522,89933,89962,90169
3046,12599,47678,49201,50740,54085,88862
12607,37492,44873,44892,44951,54415,66981
9075,12626,33634,34365,56418,69317,90776
4625,12677,39420,42608,43380,75330,88171
3008,12687,30659,36095,50724,81267,91771
6922,12691,55171,55415,55422,56923,63667
4423,12784,40869,44259,58289,58314,87273
5191,12804,13192,37188,71810,71821,94205
2238,12833,32531,48816,51964,61302,96527
10350,12836,19501,21848,64909,88378,88389
940,12861,34040,44679,48330,66343,99018
12811,12920,19982,20039,70679,74376,95404
12921,16801,23475,34975,43184,79865,94990
12938,20657,47456,48395,55453,55687,65625
12978,13091,24370,59283,60879,64784,70826
13106,18235,25064,40670,41533,70763,96840
2944,13146,26464,61586,64193,64246,73632
6755,13166,31572,32228,61315,64383,96792
2780,13171,25424,45854,63141,75172,80669
13000,13175,16192,42365,42375,89377,89727
13180,18463,38828,46158,49609,54694,85279
13234,15800,34677,34686,59833,66102,81879
2247,13242,34431,36028,64928,76925,78410
13268,18474,25730,27630,44210,88448,88451
13326,20494,23737,37423,70377,70411,70443
13342,15849,34294,39409,56959,66601,79757
191,13364,34113,50979,67660,68912,70992
13397,13671,29287,41659,55326,55596,97275
13403,15798,15888,48360,50656,62713,99393
13469,24717,29927,30906,32809,85726,88657
13491,16681,46090,46597,46606,67379,69367
1393,13525,27700,28978,49306,92025,93284
13562,15781,28695,30254,44746,82991,90182
1298,13600,26058,52311,58594,69813,84537
13606,25371,38320,52643,58161,58184,59926
13654,19428,34980,46031,61465,61475,69178
13656,34418,50603,50611,50625,52035,54263
13758,15488,34441,36928,55154,67471,82971
9588,13765,37806,50624,54838,69794,69796
820,13776,34880,56439,66527,66528,67241
5517,6208,13790,47535,60973,76677,95511
13806,26254,26755,30155,38873,72100,98268
13829,24161,24418,40349,46555,78321,78578
13861,42048,42060,42078,42398,44786,78980
5779,13880,13952,47769,47784,81593,95454
12594,13923,22329,41437,66743,74303,74882
13549,13962,21552,45922,66641,71816,72769
4495,14014,15108,39565,76209,76476,80344
4612,14025,35681,38761,47645,66539,98948
6971,14036,40630,59158,61645,61674,62097
10330,14076,16425,48365,72326,72330,72359
10520,14092,29310,31317,39156,84654,97162
13292,14155,33192,47431,51797,64596,81748
3269,14210,17890,38327,58816,82226,91473
14236,14600,27686,37769,41689,76735,93496
5051,14249,38082,38997,54779,72500,82553
7235,14406,16396,43617,74396,74428,75733
5093,14412,18741,66821,66866,66961,67317
14467,14476,30105,34987,43044,72813,96319
14510,19796,35893,40908,41005,66659,87440
7121,14536,33480,47676,59423,62896,81079
14548,16331,30822,36520,42299,68963,96728
14551,18665,24925,27122,57919,78778,84251
14690,21225,27081,31874,54070,62416,94855
14746,22222,38257,38277,39450,76617,76642
14771,18548,46787,51199,54060,60413,60433
14802,25839,33532,34247,54114,54416,89261
3639,14812,17798,33318,58583,86914,91147
11900,14931,21588,26585,53488,86219,91500
9409,14995,41018,41020,57976,59792,82001
242,14896,14997,66254,66255,67251,76316
1960,15022,19268,27497,67242,84711,90511
15030,28455,30477,32950,48570,64031,86698
3031,15034,24920,44759,56189,81107,81171
8612,15043,21254,46200,52120,72199,90783
15073,39072,40070,42957,48625,48650,71764
122,6693,15167,43386,72471,73830,94542
1585,14116,15200,44647,45341,92369,92953
78,351,15274,59909,76333,76483,77783
15371,18572,20365,33514,38932,89711,89746
14943,15395,15621,33873,74611,74700,77068
7539,13523,15404,29832,74590,82655,82668
15428,24405,28791,31567,45222,67808,92990
7328,7900,15438,49688,70529,70618,84710
197,15445,20377,36718,77706,77730,78038
11168,15364,15448,30830,68719,69230,95452
2248,15485,22852,43919,71337,75184,75186
1357,15506,51617,55927,60028,60510,61266
5546,15518,37782,46140,67070,67073,67082
640,15552,37754,43041,45310,64691,99223
1645,15635,31755,48718,49568,79268,79622
2928,15677,20317,37918,53627,87829,87915
15763,29492,31382,44394,49386,50655,85139
5976,15779,19663,30133,59278,87425,87957
9779,12475,15848,50232,72477,72493,72907
7989,15913,37470,41707,52867,56585,93680
14390,15974,25968,51755,65965,66008,66151
16009,27104,37011,39244,58362,62487,65994
14436,16019,33208,39738,41017,79593,82200
16056,30575,41271,44008,44163,65067,65071
10149,16100,33820,41429,48214,64510,91989
9341,13444,16117,32015,69114,81528,84652
16227,16504,35696,45138,51209,53334,88103
16301,17264,21266,49360,53018,66800,82202
3062,16101,16313,16380,62384,95775,96196
12439,16411,40410,48301,49145,49171,90334
16439,16704,46279,52598,57641,57699,58851
2976,16447,31266,42657,61237,74616,77012
13759,16385,16448,20609,41718,98326,98966
16487,22803,32989,38116,54839,64521,76456
10725,16514,24412,43190,43199,80259,87912
2914,11041,16627,43742,77264,77265,77358
16650,41102,41110,41119,41216,42762,82252
16702,21712,32820,38087,48079,70986,77825
10195,16714,34734,49366,64953,64966,65283
13817,16814,32881,41724,42844,66160,91971
7954,13212,16852,40065,48535,83194,96399
16885,28590,29774,36774,54935,66321,72932
9640,16963,26230,52267,57469,67809,75833
16991,30652,39600,41153,41156,41186,95473
2092,17007,22265,43176,61950,65472,94249
616,17032,28694,29841,48394,90737,90897
15513,17051,20919,49009,52970,72410,78339
17064,26192,27550,28210,32957,79901,94337
7378,17074,34021,37319,53080,78558,78781
686,17089,26303,50265,52595,62190,97083
9269,17175,17190,45036,67932,67941,81668
4054,17181,22617,51856,52026,73183,85294
17196,24196,30158,46614,46991,69210,71846
2973,17207,33509,43141,53937,73874,81570
3963,17216,27697,42639,55696,70150,88850
17261,18528,29632,48010,48029,71864,72887
4528,17268,30443,40579,41305,85813,86275
10533,17279,18250,31730,67259,80483,80677
3182,17288,44734,48699,57814,62008,72486
17296,19970,25641,30039,54799,72182,86284
7708,17362,54300,54344,57486,57498,57513
17369,27678,33305,36220,47948,62512,81179
367,17376,39241,44811,46093,76251,82072
1288,17443,36045,41411,57221,72663,80140
1944,17454,18592,47402,69038,71786,79995
3698,17467,18577,41946,48160,77789,98574
17502,29502,29755,32414,47178,51285,98575
17510,29546,31292,37745,40849,57833,91436
14424,16731,17586,26362,58168,77324,95616
13327,17210,17609,41693,59006,59044,98322
1595,17812,28141,51610,52354,61397,93302
11434,17965,33520,54482,62922,62940,62948
17985,20435,25602,37886,40004,77206,87093
17995,24334,37518,47686,49162,64497,65019
18021,19537,26859,26892,36533,82543,95826
18083,31924,36248,39595,55315,62519,62527
13193,14692,18097,29237,50581,86766,93645
1188,15006,18170,54112,68479,74549,74707
14873,18192,18510,32214,36666,87423,98333
18263,18787,39487,46672,58284,61595,63123
5734,18277,42756,47348,52463,66574,73059
11662,18282,22429,38132,59013,69895,86798
18293,24945,45519,54180,54259,54262,54753
17834,18322,19591,47304,50101,64826,88233
755,18337,49039,49047,49397,49406,90230
18436,19325,38802,44689,61646,61650,61663
15079,18445,31591,48864,52623,63188,76421
805,18451,26232,27820,42638,90426,99839
3347,3465,18470,51539,59978,74855,94557
371,18475,28165,46996,47029,71016,94159
18480,19665,42218,49874,50673,55514,69787
15111,18550,38715,57041,57068,57678,62048
15757,18559,25313,46793,51999,57127,90663
5738,18579,35760,44813,58694,58710,83917
9910,18604,45099,45181,45206,46666,95545
8852,18718,18981,47803,54548,72836,84473
3651,18730,20767,20898,71135,78277,92753
8770,18759,41873,43464,43467,65153,84725
7084,8080,18831,48985,57124,82195,83912
7820,18906,47737,47760,48503,51776,83709
17747,18343,18934,36556,55408,66168,93055
15449,19106,34092,52147,52152,52156,81109
3499,19110,39415,53172,63001,63552,64462
14590,19144,39234,47421,49581,58600,77641
9145,19148,38714,38718,47496,54314,98676
14555,19149,40800,41555,59243,64032,66877
8620,16506,19157,25810,63416,74452,98250
19189,23994,26847,26861,28536,84378,96406
4697,19239,20726,44745,55366,64865,96573
19257,26498,34421,44681,47444,50353,83557
17033,19279,22256,43947,63422,68651,71623
1694,10156,19283,30150,71736,78175,95017
4094,19343,36351,46260,46733,57249,96181
19368,20471,30142,42544,52841,70416,70429
2221,3510,19373,59390,65181,76184,80352
9591,19381,35963,41068,48404,74676,77128
10017,19391,34326,35180,62380,71259,73658
3553,19198,19411,24477,67229,78059,94284
19414,31251,33535,50330,50387,51781,69513
19446,23174,30361,46011,46428,70393,70398
16222,19459,44818,44838,44866,46356,89652
18380,19485,40744,41010,56244,62128,68220
2472,19500,23600,56539,62518,66674,74908
2499,19598,27747,45958,55660,63798,90951
1685,19601,47287,55189,60744,60802,60903
11668,19602,22326,22833,68413,70864,90505
5329,19616,27708,39736,48916,69864,95042
1439,17309,19650,44919,59969,81396,81529
4176,10146,19676,50155,50437,76157,95464
1238,5331,19683,57240,64399,66107,92213
6306,16159,19685,32438,67553,68019,96051
16221,19725,32955,37099,40491,62674,97046
8752,15959,19732,28972,47670,86007,99119
9606,19763,38863,51394,51439,51446,83700
19851,21884,34948,54783,54786,54814,65145
14847,19864,32001,37044,46594,65785,90076
12062,19912,53781,53800,53802,54111,58743
15972,19919,30922,46848,52927,62341,77282
19937,27600,30188,32897,48362,53850,93377
8952,16695,19985,39323,48257,73149,99850
19986,32620,32801,39856,59825,59859,61264
3845,20033,31514,44543,46970,67633,91673
20038,22825,25468,26734,47111,68718,95317
18776,20060,29553,29966,55884,56674,95298
13418,14759,20089,37403,67003,74107,79432
5989,8422,20134,50737,60707,62091,98131
2296,20176,20247,24737,48318,93820,96617
2206,20177,30989,32062,70917,71484,78376
9388,20257,36190,37207,38414,74362,90393
12877,20327,39273,48924,60518,60569,63723
20417,22577,23680,31052,51277,63546,93662
14818,20444,23696,36114,55133,62559,93447
6515,9829,20575,44485,74902,74906,74999
4690,20616,34261,40920,51511,58344,95869
20679,30059,41364,42911,44738,55561,70899
8037,20733,27813,44234,52288,71325,81781
1406,20784,26376,57984,58008,59273,82380
2653,20787,42301,52730,52766,62344,72630
20685,20795,40595,42521,46988,55683,78944
995,20820,26048,31489,52258,78092,96509
4871,12779,20850,40178,59140,74723,93670
18309,20860,32835,35524,54206,54255,90222
3623,15388,20874,56096,67665,71264,71301
20887,20900,45429,54211,54227,54230,56327
11687,19731,20925,34611,59821,79548,79888
14397,15867,21003,28591,63321,63328,99704
573,10332,21075,30211,72878,73978,97164
18259,21085,24000,54377,62816,62821,62853
11277,17572,21139,50898,68432,68440,68453
3582,21157,38484,38902,56057,66058,81971
4327,21159,34894,54327,56032,56045,79427
18901,19505,21179,29276,43924,75987,97439
9172,21185,35315,56839,56860,56891,69949
18532,21227,38645,56826,56830,56837,57314
21238,26438,47637,47657,47658,50582,65001
342,16671,21267,30780,68821,75994,92336
21297,24071,33156,41006,56305,62161,68215
16782,21328,38435,42006,54294,64471,68895
21344,21397,27957,39132,56686,69249,70446
5724,12651,21352,34824,53151,88656,89853
5677,21439,35084,35128,35137,74073,99673
8699,10408,21441,47416,61979,62439,93829
4621,21448,28162,46918,50907,60753,93402
21523,39457,39474,39499,39516,42866,83876
21558,21585,22760,39607,55809,72445,72447
21574,23726,24557,32167,47558,78287,78342
12897,21618,23076,47158,56663,62272,82527
13651,18872,21667,46757,68377,68384,68503
5855,21717,25926,48982,53228,74951,75552
21751,22538,36539,37251,39591,54079,94462
20569,21766,30573,37395,53057,53122,89729
21958,29625,32310,36580,46922,68894,69922
21961,28365,46037,46065,47109,47356,69318
1602,22014,24356,50764,55358,57061,95056
16457,18135,22047,38675,49826,65142,95929
20132,22061,28485,31209,38498,66666,99160
1980,8786,22066,55922,56053,74387,87017
19326,20268,22087,38571,41374,71934,92651
20119,22120,27114,44007,47225,47454,98172
22135,27857,30234,40879,52360,52483,80263
18536,22137,32648,51699,53153,62340,65698
5084,22143,31316,34623,59841,70961,82243
22146,26389,34780,34796,39256,58593,90251
3152,15116,21289,22157,50182,97052,97263
7404,22196,32945,38230,46459,71179,87798
22237,24015,28433,33870,55381,69288,72987
15070,22238,30152,45818,64095,64118,64720
11874,17503,22271,62708,63928,63953,63974
7667,19560,22297,32256,68476,75464,80491
4737,11745,22360,63228,67972,67985,68184
4035,11479,22387,51063,51098,68867,97282
4506,22423,37729,60154,60156,60179,61064
5846,10565,22500,50277,72332,72339,72352
22606,28296,41054,41395,43882,59153,69825
22745,26966,31271,33511,61518,62112,68088
3334,17580,19559,22842,53864,94334,94698
22869,29609,31194,33147,54065,57020,78307
898,22899,31142,53673,55021,56062,86516
3695,14661,22900,60383,64809,65120,74643
15232,22931,24716,44728,57465,70190,70949
15219,22996,28274,49494,53260,68482,68486
7476,23019,38900,55963,56999,57577,66277
7697,22723,23230,47528,68058,68061,68914
1499,8211,23244,28449,75034,75687,94087
16709,23459,34231,34835,39041,60530,97406
19728,23490,40518,40527,50093,65927,65928
1157,23504,37481,60982,61006,61035,61046
2430,13601,23570,37067,55493,78990,95060
10926,14393,23621,48680,55243,73144,80204
11219,23639,37913,43201,46667,69831,73741
8056,23654,37674,49211,52208,63297,72111
1472,23767,52606,52609,52672,54092,68993
1433,2511,23795,56398,59382,67200,95492
6705,21142,23821,47620,67670,67965,71288
23846,36980,39365,40225,41654,62069,62072
10011,11457,23896,36329,56090,72737,95691
23945,33061,49269,49294,49297,49302,52043
1604,23954,25500,28613,71977,72863,81700
15342,17523,23963,45750,46834,64778,92021
21031,23968,41071,43931,43941,44351,87918
18700,21074,24002,38399,57265,63611,83160
4620,6238,24007,39993,71661,79545,80147
13824,15609,24024,25725,51533,87645,87851
3019,24051,26646,26674,53231,85985,86605
17811,24070,28522,35617,53672,66978,79541
24104,30327,32280,34353,44928,44934,95285
12187,24111,40465,45877,59032,61327,63212
4181,24206,37049,45088,49745,56346,89596
19857,24236,34871,47492,49556,62995,67204
12235,24252,33904,54367,54381,54386,72686
9040,24452,30354,34083,52546,72777,82959
5446,24470,37612,52060,59310,63418,63895
4668,14538,24515,43642,43675,87318,87855
2728,17137,24574,32975,60543,76311,91943
10839,13369,24656,24661,73564,79058,80064
9078,24687,39749,41067,60132,65746,65752
2133,18065,24700,25978,63396,82531,89408
4334,23353,24709,28160,46798,87781,91076
16148,24783,27925,37749,39068,69027,91511
3027,24791,29524,39181,49229,61880,98579
12636,24815,29233,29629,63851,64860,81187
24849,27437,34520,36866,48389,51667,82483
1816,24863,42406,46574,47752,59050,83750
14871,24884,28683,38667,54991,54998,89117
6808,16260,24899,38732,52459,69977,97076
4768,9617,24909,47134,59003,66699,94081
1277,24935,34592,35191,53354,58787,98075
24938,33868,34705,40868,42791,60732,68309
1253,24939,31322,42195,47507,77410,81585
984,20613,24952,24988,57924,80768,95982
4882,16662,24968,51801,58205,68548,81145
25060,30982,32903,34813,35426,60705,86322
2534,25094,48997,49004,52751,55244,72587
3015,14689,25136,45022,63653,74945,79751
10627,23794,25178,44448,67151,67167,67846
4216,25273,51962,56006,56018,56175,56561
1657,12332,18427,25299,63633,92429,92434
1518,25357,25368,36262,40476,88338,88892
4657,25364,28343,36453,60152,65591,85651
16167,21414,25581,32612,52024,66876,91537
16202,24301,25650,29633,65971,66001,78453
13773,14571,25673,58327,58340,59279,76248
18621,25674,39715,44623,44635,44638,88305
6167,20203,25724,26005,58654,84359,85099
152,17887,25731,59987,61420,61422,79612
23769,25741,28902,35349,43099,68474,80877
18012,25637,25844,46342,55140,55162,80074
5764,25886,38103,49777,58160,63993,64528
20072,25903,37273,42408,49516,64920,66119
13278,25980,28241,34397,55463,57228,91624
2250,25688,26044,33702,61274,63364,93889
531,3477,26099,44973,75757,77681,77693
25311,26107,28862,33629,43388,61393,87521
20858,26121,31348,42609,45359,62331,77585
14366,21417,26145,37353,37952,84056,84922
10527,23763,26153,55768,55850,63217,70933
11118,12265,26221,27195,66105,78953,84354
498,26239,43140,52486,52592,65620,65636
7432,19906,26242,26243,73071,73081,80236
10363,26251,34127,34999,40706,73051,86714
6848,15254,26308,33176,53863,73413,97349
26400,30892,31039,39098,42005,52685,84092
24560,26445,29421,33571,33974,71694,86546
7980,18187,25966,26462,49356,87730,90530
4155,7836,26528,34281,60739,75455,97217
16120,17917,26540,55773,55825,55938,78098
14850,21505,26576,47824,58415,66407,70634
2171,26616,34123,42995,51984,55339,92983
1857,21996,26703,53266,53270,74552,74567
17093,26711,35759,42276,49390,67466,67516
23071,26753,34953,43459,53071,60013,64891
10635,12550,26754,49056,57824,64186,85206
17068,26837,36883,39699,40425,55811,89488
12292,26871,36229,37267,45945,60002,87605
48,26889,44027,48749,51221,51235,84042
5203,26775,26916,37043,63144,70855,76275
10203,21245,27007,31499,54501,80623,81133
12084,27076,32020,36856,59070,59115,79990
1044,27078,40628,59156,59160,59184,59961
3066,21494,26434,27092,52406,87776,87943
15290,18371,26518,27099,47011,85539,86383
2191,8263,27125,49095,60059,71157,88321
8772,27201,32696,35016,43613,71280,87633
23480,27224,30235,39577,47270,64942,73483
19627,27249,37095,39223,42789,53042,87186
13696,27272,27978,39615,43002,70180,84468
18236,18780,27333,44770,46234,57233,93625
9276,27365,41338,49878,49884,56962,71508
24991,27429,36230,44546,54495,57060,61460
15153,23186,27512,38552,56433,57277,88098
22943,22948,27585,35543,46465,57825,92902
2691,7846,16575,27602,73706,77879,99912
23539,27610,45047,47125,51720,53974,57196
904,27655,45554,53693,54974,56888,66543
27704,28186,29125,39549,41073,48275,92299
8796,25386,25656,27730,59908,72771,85964
3607,27751,33874,54169,54355,61379,71076
4362,23839,27773,44510,56447,56492,92788
4459,20621,27245,27828,75293,75344,75421
17604,25119,27838,28712,43888,71840,91210
21161,22878,27882,36763,49436,73979,74112
547,27911,28013,35939,56441,68880,88480
5285,20003,27976,32496,40756,88468,91227
12699,20513,28025,31771,42270,85447,85486
10937,25145,28029,34356,44057,73845,89842
2575,25065,28060,51028,53441,71374,74668
10168,19350,28221,36681,57052,65844,88895
2694,28224,41523,52300,60481,60491,60498
19769,20528,24179,28290,50957,70070,92418
22457,22564,28385,56645,56647,57516,61997
12102,14482,25233,28484,64963,80311,80636
28514,28569,29438,38341,41372,63540,76437
8325,12410,28528,36138,36780,91669,92361
28559,31301,37187,38662,47536,55997,66969
5974,18556,28617,35979,49778,80301,87006
9881,28659,35496,39091,49993,63712,79379
49,22038,28663,30470,43164,90207,91620
15993,27841,28749,28892,44912,79756,80068
18082,28784,29913,38228,51504,61625,78075
6129,19511,28817,39150,61308,75638,75658
18228,18946,28850,53954,59281,60146,66806
9559,28852,30101,34358,45940,70973,86428
3208,28844,28859,59207,61616,61986,62491
15255,28935,28984,57842,57907,57922,59366
17480,19237,28990,36598,53785,54461,95660
447,22657,29024,58146,62451,64336,69150
3960,8631,29256,43834,73088,73093,74349
26097,29399,31030,31630,37805,67143,83107
28833,29435,33361,36547,55953,60471,61611
12027,23344,29218,29486,39953,84831,87352
5441,9806,29536,38977,56933,66700,98818
7065,29547,32784,41854,61500,65688,67773
25933,27954,29578,43095,48994,50255,80402
8891,18846,29637,41225,45609,79487,82516
5661,15866,29648,31290,49839,84257,89650
18818,29702,32494,40194,52925,54494,77584
4432,14166,29751,58431,59346,63110,76975
4208,29770,34591,40072,45220,67202,85148
1023,23392,29795,36382,60119,61525,93975
22596,29210,29860,56124,56128,56131,56162
3905,29720,29873,60585,60593,60596,60939
2517,7417,29898,38343,43137,92413,92486
11823,29901,31770,45238,46626,58050,82803
27111,27452,29953,40882,52271,61680,66862
4341,13370,29981,55087,55478,59129,88825
12068,24146,30002,32932,45500,71777,89786
20487,30056,30365,31807,60776,66359,66361
8471,20350,30098,45487,54446,63474,83885
15536,22056,30107,34510,45267,61867,96868
19419,30123,40254,43260,43262,43323,86570
30136,35321,36697,37757,54819,54952,56529
214,18323,22977,30163,57808,83918,92808
4780,8919,30168,42899,45536,86777,87132
8503,26111,30199,39087,46548,69059,86704
15101,25735,30221,32077,67574,67580,67923
30256,35187,38012,48516,51409,51410,51421
16299,21197,29597,30297,55479,58378,94964
7509,10419,26942,30322,38647,95914,96458
25110,30403,32315,39135,40767,56117,82364
2503,26011,30423,40089,68604,68648,69933
1297,4451,10100,30444,65446,97215,97258
6666,22992,30479,44358,47268,56992,97456
15092,30630,34318,35439,38625,55521,96586
8994,15075,30643,40642,40683,71853,98321
5095,23473,30747,47245,58248,69849,71554
2107,10718,29677,30793,68902,74392,89622
25050,30831,41471,41526,41529,42759,83045
18861,25385,30853,45648,45718,46951,92795
19196,29805,30930,40526,47710,65911,72133
23894,31051,34183,35456,45164,60367,76096
