202,974,974,974,974
761,834,834,834,835
808,822,822,823,823
799,824,825,825,825
778,830,830,830,830
746,838,838,838,838
718,845,845,845,845
710,847,847,847,847
678,855,855,855,855
678,855,855,855,855
678,855,855,855,855
642,864,864,864,864
622,869,869,869,869
622,869,869,869,869
621,869,869,869,870
614,871,871,871,871
614,871,871,871,871
562,884,884,884,884
534,891,891,891,891
506,898,898,898,898
506,898,898,898,898
498,900,900,900,900
494,901,901,901,901
478,905,905,905,905
462,909,909,909,909
430,917,917,917,917
398,925,925,925,925
390,927,927,927,927
370,932,932,932,932
362,934,934,934,934
353,936,936,936,937
314,946,946,946,946
314,946,946,946,946
314,946,946,946,946
270,957,957,957,957
238,965,965,965,965
202,974,974,974,974
202,974,974,974,974
186,978,978,978,978
118,995,995,995,995
84,228,308,378,620,620,620,620,620
75,254,380,380,380,383,576,760,910
366,367,367,367,367,367,380,626,891
268,383,383,383,383,383,383,605,927
229,384,384,384,413,576,576,576,576
156,248,321,385,385,385,459,845,914
128,235,386,386,386,387,387,901,902
34,186,224,388,533,608,638,713,774
36,81,132,158,390,463,868,985,985
390,390,391,391,391,391,391,681,682
95,271,271,390,429,538,578,690,836
16,157,236,377,391,730,730,730,731
391,419,460,460,460,460,460,460,528
50,136,308,394,394,394,764,829,829
226,395,395,395,396,396,396,709,790
10,218,396,396,396,396,397,919,970
397,411,411,411,411,411,411,412,823
2,19,55,402,402,804,804,805,805
126,173,193,402,447,575,576,710,896
199,300,301,402,492,601,601,601,601
2,126,183,239,278,405,955,955,955
50,404,404,405,405,405,406,809,810
130,196,253,279,408,468,557,837,970
385,407,410,410,410,410,410,411,845
121,412,412,413,413,535,560,616,616
390,412,412,412,412,412,412,618,618
374,413,414,414,414,414,414,414,827
349,416,416,416,417,417,417,417,833
345,417,417,417,417,417,417,540,711
85,131,177,291,418,641,689,833,833
417,418,418,418,418,419,419,443,728
159,159,420,420,420,420,420,840,840
320,421,421,421,421,421,421,421,831
155,421,421,421,421,421,421,421,996
208,422,422,422,422,422,422,673,685
2,6,141,401,423,581,688,911,945
291,423,423,423,423,423,423,423,846
424,424,424,424,424,425,425,564,564
244,428,428,428,428,428,428,429,857
233,429,429,429,429,429,430,430,860
173,224,398,430,431,431,431,784,796
214,215,215,432,432,432,432,863,863
137,142,407,408,408,432,435,863,866
84,112,132,263,403,436,806,901,961
58,270,438,438,439,439,439,699,878
138,216,440,440,440,440,440,772,772
39,338,440,440,441,441,490,660,809
120,442,442,442,442,442,442,633,693
152,152,443,443,443,443,601,693,728
80,93,123,444,635,680,681,681,681
170,279,448,449,449,449,449,540,865
91,171,231,258,258,449,880,880,880
51,449,449,449,450,450,450,450,900
39,451,451,451,451,451,452,492,860
17,18,198,453,453,680,680,766,833
17,453,453,453,454,454,454,680,680
87,143,182,454,454,455,752,752,819
9,454,454,454,454,455,455,611,752
228,379,452,455,456,456,456,456,760
55,188,213,368,368,457,735,857,857
4,445,453,456,457,457,457,587,782
41,55,439,457,457,457,458,775,959
71,261,261,363,446,458,533,837,868
216,413,460,461,461,461,461,461,704
154,155,200,462,462,462,616,663,924
78,133,135,463,463,464,464,913,985
194,232,464,464,464,465,465,574,776
75,119,201,274,465,741,741,741,741
253,254,316,468,468,468,468,468,935
235,324,354,468,468,468,468,468,845
344,469,469,469,469,469,469,470,470
116,207,342,471,472,472,472,707,839
81,122,148,175,235,472,955,955,955
235,235,237,294,472,473,559,708,885
82,112,334,335,473,486,602,736,938
97,98,281,281,319,475,840,842,865
71,151,477,477,477,478,478,626,863
3,25,135,320,478,585,763,894,895
43,260,275,332,376,376,479,969,988
272,272,273,282,477,479,547,682,814
131,250,481,481,481,481,481,481,831
6,219,331,332,427,482,668,675,958
120,122,243,484,484,484,484,709,968
215,485,485,485,485,485,486,486,486
68,215,486,554,555,555,555,555,555
120,211,444,444,445,445,487,726,776
103,247,488,535,535,535,536,536,583
81,134,490,490,490,490,490,490,943
170,491,491,491,491,491,491,491,491
22,266,277,303,304,492,760,761,913
69,153,374,492,520,596,596,596,702
34,118,219,249,493,501,529,966,989
110,375,492,492,492,493,493,493,658
142,195,433,494,494,495,495,495,855
134,138,495,495,495,495,495,495,856
171,325,385,496,497,497,497,497,733
110,112,291,497,498,498,499,758,835
38,111,400,400,489,498,562,600,1000
92,500,500,501,501,501,501,501,501
116,343,501,501,502,502,502,502,629
96,132,398,502,504,504,504,504,954
6,504,504,504,504,504,505,505,562
130,133,187,507,507,507,549,613,965
133,152,423,424,424,424,508,689,921
11,510,511,511,511,511,511,511,511
6,511,511,511,511,512,512,512,512
13,16,505,512,513,513,514,514,998
58,61,103,129,517,626,868,868,868
44,56,96,517,517,529,580,879,880
167,199,247,323,386,403,517,879,977
131,338,518,518,518,518,519,519,519
149,158,406,445,446,521,522,522,929
116,154,243,263,444,521,698,758,901
245,277,438,523,523,523,523,523,523
12,19,208,495,526,527,733,738,840
68,402,460,528,528,528,528,528,528
144,169,226,529,529,529,529,529,914
84,385,447,530,530,530,530,531,531
30,91,210,430,531,674,674,674,784
173,217,267,267,268,534,535,892,945
147,194,258,537,537,537,537,618,733
47,269,365,537,537,537,537,538,731
138,311,403,541,541,541,541,541,541
137,297,406,542,543,543,543,543,544
272,272,273,546,547,547,547,547,547
61,205,547,547,547,547,548,548,548
12,274,525,537,550,550,550,550,550
120,121,551,551,551,551,551,551,551
111,132,550,550,551,551,551,551,551
62,235,489,552,552,552,552,552,552
43,183,368,553,553,553,553,554,738
137,210,318,486,487,487,554,559,860
15,195,555,555,555,555,556,556,556
85,133,252,262,481,558,721,721,885
101,200,289,432,558,558,558,559,843
20,178,557,557,557,557,557,557,558
170,187,207,510,510,510,510,559,935
100,179,188,559,560,560,560,560,832
95,171,466,561,561,561,561,561,561
7,178,306,561,561,561,561,561,802
43,78,110,120,564,729,729,784,941
154,282,282,282,463,494,564,628,949
145,282,282,564,565,565,565,565,565
50,65,566,566,566,566,566,566,587
93,132,354,566,566,567,567,567,686
123,221,347,567,568,568,568,568,568
79,120,283,284,490,568,569,851,854
115,284,285,569,569,569,569,569,569
28,63,223,572,572,572,573,699,796
21,253,461,461,566,572,588,588,588
14,30,54,187,576,756,806,806,869
59,275,302,577,577,577,577,577,577
117,144,289,291,420,578,580,839,840
155,233,312,467,467,467,467,578,952
38,74,119,203,579,642,665,779,999
13,42,69,459,550,582,583,825,975
169,170,351,390,390,583,681,682,682
105,106,272,320,356,582,583,887,887
9,145,148,293,583,584,584,876,876
87,205,292,585,585,586,586,586,586
12,186,390,585,585,585,585,585,585
54,344,384,392,576,587,587,587,587
124,318,410,461,461,461,587,588,688
151,157,435,441,548,591,591,592,592
103,147,255,274,592,592,592,592,951
123,124,170,593,593,593,593,593,716
128,150,186,233,398,502,593,954,954
132,180,283,532,594,594,594,594,595
55,62,248,526,595,595,660,665,692
75,216,225,281,589,595,705,706,706
96,245,319,319,321,589,596,692,921
16,112,161,264,318,599,741,937,950
52,58,387,600,600,600,600,600,601
27,62,250,407,599,599,600,600,954
21,58,197,377,562,600,699,700,884
64,148,234,291,494,602,654,737,874
334,335,335,400,402,488,601,601,602
92,288,519,519,519,519,520,520,602
99,144,332,505,603,603,604,604,604
108,263,305,387,607,607,607,607,607
202,202,203,455,607,607,607,607,608
202,202,203,460,605,605,607,607,607
126,152,185,287,356,609,794,794,795
40,300,301,403,610,611,611,611,611
213,214,305,307,611,612,612,612,612
195,213,214,216,613,613,613,614,807
106,182,250,302,518,615,615,615,895
48,154,403,413,462,615,616,616,771
24,100,186,563,563,564,616,741,741
99,186,227,331,502,618,618,618,899
152,165,302,385,618,619,619,619,619
121,175,325,372,621,621,621,621,621
108,180,287,407,622,623,623,624,624
78,111,146,258,437,624,643,844,957
120,131,324,370,414,629,629,629,852
156,267,267,267,628,628,628,628,629
22,217,358,359,401,558,629,669,885
142,174,306,316,632,632,632,632,632
60,146,146,574,634,634,634,635,635
99,151,232,274,453,619,634,729,907
53,91,136,356,637,637,637,637,914
67,212,280,281,344,637,698,740,839
200,204,252,253,637,638,638,638,638
110,135,269,529,549,592,638,638,638
131,132,172,467,639,639,639,639,640
85,85,88,640,640,640,640,640,640
253,427,427,427,427,427,427,641,642
56,250,427,428,428,585,641,641,642
183,185,240,275,643,643,643,643,643
214,215,324,351,351,645,646,646,706
13,126,245,343,375,651,651,754,940
14,41,303,470,654,654,654,654,654
46,260,260,261,654,654,654,654,655
63,91,189,474,655,656,656,657,657
42,51,51,659,659,659,659,659,659
30,155,194,419,660,660,660,660,660
59,165,305,363,427,606,661,662,850
3,46,270,384,495,598,662,819,821
62,180,181,360,663,663,663,663,663
71,229,230,249,663,664,664,664,664
147,175,290,381,381,528,637,665,894
35,117,141,478,665,665,665,666,666
90,226,227,441,442,668,668,668,668
4,9,71,669,669,669,669,669,669
9,22,29,673,673,673,673,673,673
33,211,283,388,390,674,706,706,707
16,70,152,199,626,674,674,757,930
37,225,226,226,676,677,677,677,677
1,1,22,679,679,679,679,679,679
116,141,305,387,454,465,596,680,954
14,128,200,245,447,681,705,779,899
3,115,284,439,480,541,567,683,986
55,243,294,536,536,536,536,678,684
65,108,488,489,489,489,600,685,685
108,134,320,350,460,463,688,688,887
138,142,324,351,423,653,689,689,689
45,187,364,365,365,365,689,774,944
51,199,314,315,443,694,694,694,694
172,220,247,323,383,388,698,698,969
23,109,232,582,582,582,582,700,706
67,150,288,300,300,632,700,700,961
192,244,266,351,351,588,702,702,702
121,132,199,431,524,642,643,703,703
66,89,204,346,573,705,705,705,705
192,249,352,352,382,456,705,705,705
32,37,103,505,525,566,714,754,862
84,85,266,297,339,701,715,782,829
43,358,358,358,358,515,675,716,717
35,153,242,369,591,662,662,663,721
190,260,261,353,354,522,655,722,781
153,218,278,435,435,435,435,722,987
38,228,228,281,284,624,726,755,934
384,426,426,426,426,426,427,427,730
4,21,434,581,581,581,581,583,732
92,212,213,215,428,734,734,735,735
49,139,185,350,415,740,740,740,740
79,172,251,313,318,741,741,741,742
85,225,323,362,441,451,725,743,743
29,101,230,561,562,563,563,744,745
18,155,182,247,496,750,750,750,750
34,275,318,346,383,491,638,752,861
144,304,304,304,304,305,760,760,913
27,65,162,393,394,764,764,764,765
240,240,240,241,241,482,722,766,926
66,121,324,413,413,447,771,771,772
83,119,446,446,447,447,447,771,892
66,75,83,387,387,775,775,775,775
406,406,406,406,407,407,439,445,776
28,250,252,528,528,529,529,674,780
31,81,88,251,529,779,779,780,780
134,360,360,360,361,540,540,662,781
15,37,53,58,787,787,787,787,787
315,315,316,316,367,420,630,631,788
53,70,83,281,455,789,789,789,789
304,308,308,309,319,448,448,789,865
67,160,302,349,349,492,793,793,793
128,223,227,229,338,356,795,818,984
41,85,398,407,431,431,646,796,863
59,197,266,267,436,628,702,747,796
118,223,292,398,398,504,573,796,796
40,164,182,326,326,734,734,796,796
84,357,357,357,358,358,715,715,797
80,108,160,319,638,638,640,717,798
10,10,39,42,799,799,799,800,800
54,153,252,355,566,567,643,707,801
37,41,146,329,329,804,804,804,804
99,172,402,402,402,403,611,803,804
33,40,268,268,269,805,805,805,805
110,274,274,303,393,477,638,806,823
35,75,134,380,595,596,664,809,810
129,161,163,233,331,429,814,845,993
1,4,23,232,582,814,814,814,814
8,93,107,409,409,446,818,818,990
130,188,281,409,409,410,721,732,818
7,158,305,305,349,561,610,824,979
3,133,166,197,328,793,826,826,826
207,222,287,364,414,415,415,830,944
124,130,349,350,439,475,700,700,831
30,141,309,340,421,421,774,831,831
209,210,211,419,419,419,419,839,953
22,151,165,361,480,559,674,843,843
95,192,220,301,384,574,724,765,843
35,221,296,507,548,549,549,549,844
244,296,296,296,297,297,636,847,889
98,212,212,213,332,334,848,849,1000
397,397,397,397,397,397,397,470,849
107,270,318,425,425,426,426,850,851
171,172,342,398,398,398,431,852,936
138,218,218,436,559,559,559,559,852
23,186,505,506,506,506,506,507,853
51,184,368,368,368,553,614,735,857
108,166,209,257,377,469,658,860,994
77,160,316,317,317,468,634,861,948
79,140,431,431,431,431,431,862,862
81,90,231,523,524,524,524,735,866
25,131,179,320,403,630,676,867,867
294,295,295,295,295,295,688,771,870
23,213,214,215,216,643,828,873,873
20,77,163,524,586,596,614,645,873
70,146,222,282,291,602,737,874,874
144,147,148,208,439,599,682,854,877
87,103,104,293,294,577,880,880,880
92,238,239,275,533,533,534,768,886
184,185,185,220,221,445,886,886,886
1,45,222,256,365,542,889,889,889
160,432,433,433,434,434,434,434,904
94,164,234,244,245,458,764,909,986
107,155,259,275,452,453,575,911,911
11,328,377,377,422,514,572,586,911
53,84,110,165,492,644,817,821,912
45,241,359,360,375,448,491,867,912
38,187,423,507,507,507,508,508,913
162,168,344,344,344,446,464,913,913
158,268,269,269,269,538,605,805,917
34,39,222,575,575,575,575,575,928
20,123,126,127,194,715,931,931,931
74,156,202,202,247,407,936,936,938
7,26,84,327,327,796,796,797,938
16,45,47,64,158,942,942,942,942
35,35,194,258,338,339,951,951,997
38,130,192,251,254,600,724,954,955
68,88,178,230,248,389,957,957,983
47,99,160,228,229,458,959,959,959
3,193,241,250,261,264,962,962,962
33,41,64,98,348,625,963,963,963
113,167,283,363,384,465,662,697,964
72,99,101,153,369,686,815,832,971
20,113,289,333,334,664,687,687,971
9,62,167,331,333,542,721,960,973
9,13,49,370,669,669,670,670,979
71,84,106,320,461,461,659,951,985
14,94,146,317,345,396,889,911,986
58,180,250,252,359,453,621,937,988
91,204,206,206,292,675,705,727,992
1,9,116,206,279,508,993,993,993
113,149,175,186,496,496,744,744,995
76,98,108,365,366,366,731,988,1000
