22,43,50,81,82,83,107,110,116,145,147,223,282,303,311,314,330,333,423,455,457,497,506,516,520,526,580,580,586,595,613,633,641,672,690,714,744,763,772,773,780,790,802,819,863,870,871,878,901,932,970
23,42,52,83,87,106,110,128,128,170,185,207,215,220,223,240,305,315,325,345,386,418,426,437,457,463,481,492,602,626,668,669,671,691,703,707,792,815,850,864,868,869,906,907,907,907,907,908,928,986,994
24,34,35,59,69,75,84,90,97,100,147,185,258,263,320,367,377,379,380,384,439,443,465,504,514,522,535,558,597,600,629,636,651,651,654,693,719,750,792,809,842,863,866,868,876,894,902,907,936,980,992
24,51,81,82,88,118,131,153,188,219,252,265,294,296,297,323,330,354,383,384,389,395,409,410,421,422,446,498,547,577,618,641,666,680,680,704,730,738,765,768,776,831,832,832,913,921,958,974,975,987,998
25,41,90,100,122,135,141,152,190,198,206,218,235,252,258,270,281,305,311,340,362,372,374,421,422,446,495,539,552,582,585,597,676,752,764,774,786,796,797,800,823,833,855,873,884,913,926,971,986,991,997
26,29,45,94,114,118,126,142,167,171,183,209,267,267,291,292,319,329,383,406,423,426,428,439,485,514,542,547,559,565,588,599,601,613,690,693,697,754,801,830,830,875,890,895,915,916,925,930,942,951,973
26,34,35,45,113,125,132,135,170,186,193,208,237,266,283,330,331,339,388,393,423,431,502,510,527,555,558,572,591,602,604,611,648,661,699,717,747,751,766,771,796,823,829,837,837,898,900,901,909,923,946
26,37,67,84,93,100,123,152,201,226,228,251,286,295,319,325,330,375,383,431,437,443,454,465,494,498,556,585,591,625,626,627,630,644,679,702,704,733,738,745,751,784,834,842,844,871,873,876,902,934,995
26,38,61,66,83,103,115,132,143,201,205,214,249,289,294,321,341,369,406,415,449,455,471,479,499,500,526,529,585,586,602,626,632,648,655,663,669,719,727,753,804,816,829,862,871,931,937,968,973,987,992
26,66,74,84,86,122,129,148,154,173,193,197,201,254,264,281,290,335,347,389,420,437,458,477,483,518,601,616,626,632,642,644,653,671,676,680,733,739,745,748,777,824,878,880,883,895,918,923,926,941,957
27,37,41,99,106,153,159,166,178,193,217,242,244,253,268,302,319,348,364,407,412,419,430,431,466,480,491,544,587,589,590,592,616,657,657,677,725,759,799,820,841,849,855,896,896,896,912,914,942,973,976
27,39,44,59,61,73,89,95,115,131,165,179,182,184,201,202,307,313,344,383,402,413,445,453,520,530,548,601,606,636,644,660,662,721,753,778,806,812,829,829,843,857,859,867,902,910,910,927,945,965,988
27,55,80,87,119,132,156,189,193,196,209,211,217,221,253,314,338,340,348,371,372,375,385,394,409,427,431,435,445,643,660,697,716,745,752,777,783,808,837,839,855,862,872,873,873,874,877,895,904,952,991
27,57,63,114,131,140,155,193,201,203,232,246,254,254,257,316,318,358,381,390,396,428,431,448,458,493,528,529,541,583,597,598,648,654,689,703,705,728,775,803,816,819,824,825,842,893,933,942,949,971,975
28,30,44,55,56,93,122,127,185,187,199,248,261,269,275,337,340,370,386,412,433,464,467,521,529,537,559,592,596,604,605,612,612,640,657,706,721,758,765,790,804,817,825,835,848,854,869,870,922,980,998
28,35,65,65,97,101,103,229,260,286,288,312,315,345,364,367,406,436,440,440,449,457,472,478,514,520,529,537,545,556,566,602,617,639,670,671,673,684,709,719,734,746,759,776,843,844,852,874,886,946,965
29,33,51,60,60,96,98,135,163,175,187,188,217,219,237,252,301,360,377,392,402,410,423,423,446,488,577,577,594,607,609,685,698,722,735,762,773,781,814,829,833,862,866,868,869,872,892,898,913,973,983
29,35,75,85,85,87,121,131,153,154,173,180,205,233,268,269,281,315,334,346,353,411,426,426,464,479,505,528,637,639,658,662,677,723,739,746,752,752,797,840,846,846,862,871,883,913,924,947,974,979,996
29,40,70,85,92,98,121,129,185,192,192,245,253,274,277,365,366,376,379,394,425,451,458,460,460,504,586,587,617,638,646,669,675,697,702,708,754,757,764,770,771,796,797,826,827,854,859,887,889,897,921
29,42,54,55,77,83,123,128,161,171,173,174,179,252,269,280,288,324,356,399,399,400,430,481,491,500,528,561,582,628,656,677,687,687,730,738,752,769,779,814,831,833,840,845,857,871,935,962,964,980,990
29,55,63,111,115,122,134,142,149,175,186,194,229,229,244,252,288,289,309,318,375,390,471,488,516,537,548,556,556,607,620,625,628,665,691,693,697,714,738,861,863,864,886,910,914,924,950,961,962,977,994
29,84,98,130,143,157,193,196,208,218,271,288,325,327,346,363,376,398,416,445,461,470,492,506,517,518,518,538,569,571,586,596,606,615,625,630,635,639,679,685,698,725,758,807,845,865,873,874,949,975,978
30,64,68,109,129,130,143,146,147,154,158,191,228,256,264,305,322,327,337,350,358,400,421,427,481,511,515,524,531,540,567,638,664,665,703,751,764,771,772,817,818,828,869,924,926,936,954,960,962,973,986
30,68,96,98,111,119,136,140,157,181,192,225,228,228,229,242,247,269,298,304,408,421,423,480,541,541,546,564,576,593,600,611,682,697,702,713,779,788,823,830,854,855,855,877,879,882,913,916,928,967,972
31,35,55,90,97,112,144,151,163,164,170,178,201,232,294,301,346,412,419,435,451,466,477,481,537,541,560,572,585,596,600,634,660,667,702,722,723,735,741,747,767,768,829,871,871,878,880,891,916,917,999
31,46,79,111,143,187,189,204,210,227,229,242,244,244,274,312,350,360,368,380,445,445,453,490,490,500,507,523,524,530,550,613,646,656,678,698,713,721,728,765,787,793,805,830,857,889,892,916,963,986,991
32,37,56,72,123,155,164,186,202,207,217,262,269,270,284,308,339,348,382,420,425,425,426,438,504,536,566,584,623,626,627,627,669,672,678,683,691,707,708,713,718,741,759,826,871,873,908,944,959,961,993
32,69,100,172,199,217,225,236,239,247,255,272,290,307,313,318,336,367,383,387,415,420,424,426,433,440,444,454,459,515,538,559,572,596,611,659,676,677,725,786,788,794,840,919,933,936,946,955,959,962,989
33,33,33,45,45,123,126,131,158,161,169,253,263,273,297,319,351,395,406,436,443,468,471,501,534,547,554,557,592,608,615,616,622,655,660,694,723,735,763,764,777,806,832,838,848,871,897,902,927,972,972
33,56,59,70,110,128,138,138,149,156,165,175,211,248,274,304,306,315,323,368,385,424,427,458,467,528,569,569,596,625,638,649,653,654,659,662,707,735,743,773,845,858,867,916,921,933,945,961,964,970,987
33,74,80,85,97,128,152,155,155,156,191,194,220,257,285,305,323,370,372,393,402,417,427,486,529,531,544,545,553,593,600,632,662,683,723,727,731,764,781,782,800,832,838,849,863,880,890,904,924,936,961
34,37,38,89,93,132,133,137,194,213,231,251,256,281,296,300,378,396,408,410,419,424,429,430,431,436,461,475,530,581,588,616,642,710,731,733,763,776,787,797,821,821,824,835,847,864,898,912,970,974,982
34,38,54,101,129,131,131,136,157,158,172,190,236,239,243,324,343,358,375,385,412,430,449,504,516,535,612,620,632,663,668,671,676,704,708,713,729,743,747,760,768,779,797,805,815,860,880,888,891,924,981
35,71,87,109,112,114,155,169,178,197,212,218,267,311,315,388,397,398,399,417,420,422,424,439,452,474,477,520,537,558,588,599,621,633,635,649,735,738,778,787,799,823,831,860,882,895,914,927,929,941,978
38,68,84,120,151,157,160,189,193,200,209,218,253,272,285,302,325,335,360,360,364,389,398,408,423,473,525,539,565,589,618,619,695,708,714,718,757,778,781,801,809,820,830,844,849,857,905,915,924,926,994
39,47,49,62,64,75,94,134,156,159,182,202,207,253,277,333,351,371,410,414,430,451,509,527,594,595,596,600,603,618,620,631,633,634,636,645,646,658,664,712,809,834,855,878,881,884,927,943,951,979,992
40,64,115,115,118,124,146,204,214,223,230,287,306,308,314,335,350,369,370,389,396,397,405,490,494,528,546,548,550,561,587,591,619,632,651,656,679,703,705,710,742,792,863,865,869,907,910,928,934,963,972
41,59,65,86,112,116,138,142,170,173,209,265,305,358,359,406,421,430,432,443,448,469,494,494,509,515,543,545,565,600,608,617,619,628,630,638,640,643,679,682,694,725,768,829,849,883,889,905,985,995,996
41,59,71,83,85,95,137,162,166,199,222,232,244,283,289,291,312,328,401,421,448,454,460,511,542,545,547,560,577,578,584,605,619,639,687,695,720,748,750,758,789,795,797,801,822,834,904,961,970,996,997
41,89,111,119,139,141,158,164,166,202,233,235,240,305,307,343,355,411,415,454,458,477,499,512,518,519,526,531,550,562,571,595,597,631,631,651,673,679,731,735,739,740,787,829,845,892,904,908,913,985,998
42,51,62,103,113,137,147,164,202,218,228,258,260,266,318,323,331,342,390,413,421,431,439,440,487,551,557,560,569,585,624,640,644,655,661,668,713,713,716,760,784,801,804,836,852,855,867,916,956,959,982
43,66,67,83,102,136,157,184,245,251,269,277,290,294,295,303,308,312,328,335,348,351,422,437,453,454,519,529,543,593,601,607,613,660,694,716,738,767,775,833,836,836,838,860,873,879,891,901,911,993,998
43,66,99,107,119,142,150,176,185,187,192,204,226,290,352,374,392,404,408,422,424,428,440,447,508,522,530,563,572,574,576,613,615,630,632,642,692,743,755,757,767,788,812,816,832,862,873,909,956,998,1000
47,55,60,68,76,77,103,128,171,179,260,261,275,286,295,320,365,373,374,385,437,461,489,520,522,523,526,527,536,539,552,582,662,666,681,693,698,706,722,754,804,828,844,869,880,890,912,940,941,956,996
47,83,84,89,154,191,215,215,232,237,250,280,292,309,312,325,331,335,354,359,380,439,442,448,462,472,482,486,506,546,552,570,623,624,664,669,744,776,793,793,803,810,811,813,842,853,901,926,943,947,1000
49,66,68,77,106,136,140,145,146,183,211,242,259,317,321,332,342,354,356,360,377,408,437,452,466,474,495,505,521,538,562,575,602,659,666,671,720,760,771,847,862,881,887,890,892,902,904,930,967,989,994
51,73,121,163,165,182,182,189,196,228,233,249,281,286,294,314,317,374,382,430,440,461,476,486,490,492,492,522,575,601,601,627,634,658,674,674,685,690,726,730,749,805,808,809,817,827,830,861,912,953,999
55,61,62,78,84,99,111,131,132,162,165,174,183,215,217,249,255,292,305,320,329,359,381,383,387,419,547,568,647,671,690,720,731,736,751,752,792,798,810,811,839,866,891,913,917,925,942,955,961,973,1000
56,63,79,141,142,156,186,194,229,241,241,247,282,287,294,308,350,351,375,396,429,445,446,476,496,515,529,551,566,569,570,576,579,605,642,654,719,722,725,735,783,800,817,821,836,848,900,913,975,976,978
57,64,69,78,85,148,161,181,205,243,250,257,271,279,284,288,297,298,332,352,372,407,429,454,454,465,486,494,496,530,584,604,617,700,710,762,769,773,793,796,842,846,847,855,903,918,919,920,929,957,984
58,93,122,146,157,175,179,183,194,217,229,239,242,266,276,296,301,308,320,339,418,431,445,452,461,467,471,474,486,537,599,631,637,649,688,735,737,750,754,776,804,828,829,873,884,900,917,926,940,978,997
59,60,70,83,154,184,187,201,206,214,222,235,253,258,291,306,307,322,328,336,352,407,441,450,458,465,579,579,580,582,602,614,649,660,664,687,729,749,781,798,805,825,830,833,872,887,887,908,922,967,976
59,87,111,134,137,138,152,186,214,216,223,242,256,295,312,332,362,362,400,413,432,456,468,482,484,484,486,514,528,544,569,584,622,631,634,649,669,699,714,726,792,808,842,859,874,881,882,952,959,967,992
62,101,103,108,114,141,169,175,201,219,234,239,241,246,285,338,338,350,374,384,386,388,394,398,403,449,460,500,534,570,612,619,641,647,669,721,769,773,816,824,836,841,844,845,857,885,906,912,937,961,995
71,75,90,92,110,143,153,169,188,199,234,235,258,259,262,262,298,315,324,396,425,461,467,481,498,515,521,549,552,555,567,575,591,640,641,674,750,751,772,801,807,833,841,854,867,910,931,942,956,970,984
72,105,116,126,135,145,145,165,185,195,203,247,269,270,286,306,315,358,376,390,420,442,469,475,488,500,506,551,568,573,625,647,668,671,683,696,701,708,714,733,736,743,827,854,856,887,887,887,953,959,978
74,75,87,89,100,125,131,148,206,216,225,226,245,270,282,318,340,369,388,391,398,402,427,457,476,497,530,545,556,581,605,610,618,650,659,674,687,739,746,784,817,823,838,867,891,891,904,940,944,954,999
74,80,81,83,92,179,189,199,219,238,238,257,269,269,286,288,372,417,421,441,469,470,492,493,500,519,530,540,541,557,601,609,644,661,686,697,712,717,722,724,744,762,784,798,800,823,852,891,909,927,948
74,101,103,106,116,161,165,242,251,265,275,282,343,353,358,358,360,379,399,406,420,427,427,434,441,457,464,473,491,516,561,596,596,600,651,690,721,722,736,751,769,790,827,844,858,861,864,881,938,938,973
