822,996,996,996
822,996,996,996
828,994,994,994
888,974,974,974
888,974,974,974
913,965,966,966
945,955,955,955
945,955,955,955
945,955,955,955
936,958,958,958
936,958,958,958
933,959,959,959
933,959,959,959
933,959,959,959
927,961,961,961
921,963,963,963
921,963,963,963
915,965,965,965
912,966,966,966
912,966,966,966
909,967,967,967
900,970,970,970
900,970,970,970
891,973,973,973
888,974,974,974
885,975,975,975
876,978,978,978
878,977,977,978
876,978,978,978
873,979,979,979
873,979,979,979
858,984,984,984
852,986,986,986
852,986,986,986
840,990,990,990
834,992,992,992
834,992,992,992
828,994,994,994
825,995,995,995
825,995,995,995
825,995,995,995
825,995,995,995
822,996,996,996
822,996,996,996
810,1000,1000,1000
810,1000,1000,1000
75,894,897,972,972
114,717,993,993,993
171,639,1000,1000,1000
187,702,973,974,974
265,590,985,985,985
453,454,967,968,968
506,687,687,965,965
260,596,984,985,985
322,658,870,980,980
327,673,812,999,999
435,697,698,990,990
750,765,765,765,765
706,776,776,776,776
130,823,951,953,953
497,497,828,994,994
494,829,829,829,829
331,662,831,993,993
454,839,839,839,839
447,840,841,841,841
430,845,845,845,845
430,845,845,845,845
326,871,871,871,871
326,871,871,871,871
61,900,927,961,961
54,909,921,963,963
50,913,921,963,963
130,831,927,961,961
102,927,927,927,927
102,927,927,927,927
29,945,945,945,946
376,579,947,954,954
377,565,956,956,956
546,564,806,936,958
462,462,962,962,962
619,620,691,915,965
61,851,966,966,966
73,818,973,973,973
441,441,976,976,976
492,492,858,984,984
285,700,855,985,985
613,613,613,985,986
429,556,855,985,985
282,712,828,994,994
37,889,889,997,998
408,408,998,998,998
273,274,274,385,385,577,821,821
107,138,294,579,579,579,579,955
74,136,269,270,580,807,808,866
132,195,580,580,580,581,581,581
291,291,318,582,582,582,582,582
175,279,303,344,582,593,727,807
89,222,583,583,583,583,583,584
81,225,584,584,584,584,584,584
185,266,387,387,573,574,585,853
112,298,471,585,585,585,585,589
81,88,409,585,585,585,585,892
34,41,224,494,587,674,878,878
147,276,442,589,589,589,589,589
57,223,588,588,588,588,589,589
35,111,442,575,590,685,686,686
67,139,199,427,590,796,796,796
51,213,591,591,591,591,591,591
176,217,350,421,529,591,674,852
83,216,440,566,566,591,674,674
12,235,593,594,594,594,594,594
65,178,594,594,594,595,595,595
55,93,299,595,595,596,596,981
66,174,369,466,597,611,740,787
75,156,159,312,598,642,930,938
164,180,394,422,543,563,601,943
55,327,328,534,601,655,655,655
120,199,481,601,601,601,602,605
145,250,287,502,600,601,601,824
59,210,419,419,601,601,601,900
88,106,280,301,581,602,926,926
191,402,402,402,603,603,603,604
64,122,604,604,604,604,604,604
213,216,217,320,602,604,819,819
85,185,188,320,605,641,893,893
43,192,301,528,605,713,714,714
75,182,269,529,605,605,689,856
166,175,318,605,605,606,607,728
56,160,470,470,554,606,747,747
55,185,460,460,461,607,790,792
110,117,203,472,607,700,732,869
183,304,318,569,592,592,608,644
143,352,353,569,569,608,608,608
1,183,229,517,549,609,761,961
145,297,362,470,483,610,611,832
155,276,332,609,609,609,610,610
58,130,269,424,481,611,837,1000
117,118,376,497,611,611,611,869
51,93,611,611,611,611,611,611
68,71,515,612,612,612,631,689
391,391,391,391,427,593,613,613
83,348,348,348,434,614,707,928
102,119,380,412,614,614,615,954
126,238,314,498,552,552,614,916
103,226,411,614,614,614,614,614
1,113,616,616,616,616,616,616
176,272,345,441,616,617,617,726
39,69,617,617,617,617,617,617
77,269,350,489,599,618,619,789
67,132,368,555,617,618,651,802
106,107,178,281,618,721,899,900
171,321,362,457,457,620,638,784
41,43,621,621,621,621,621,621
18,28,606,623,623,624,624,664
169,289,289,337,622,623,673,808
64,101,307,535,624,624,624,931
1,98,586,625,625,625,625,625
39,62,545,626,626,626,626,660
209,373,511,511,512,512,556,626
142,200,235,560,561,626,626,860
29,120,121,526,627,795,796,796
21,121,290,329,628,770,771,880
34,216,444,479,628,628,628,753
40,84,544,628,628,628,629,629
246,246,291,410,630,630,630,727
84,153,290,437,631,631,698,886
181,322,464,464,476,632,635,636
78,229,343,632,632,632,632,632
15,231,377,404,550,619,632,982
84,202,404,590,632,632,633,633
2,4,632,632,632,632,632,644
12,273,360,633,633,633,633,633
7,317,317,633,634,634,634,634
66,69,100,635,735,735,735,735
170,194,441,465,635,635,635,635
129,136,501,501,615,618,636,674
96,392,457,457,458,638,638,674
161,240,246,516,640,641,678,688
21,210,236,238,641,662,893,909
159,209,270,417,474,641,784,856
121,121,287,520,641,642,694,784
168,171,471,471,471,472,642,944
22,139,160,643,643,643,730,830
131,164,321,431,488,643,643,989
95,138,323,393,646,704,734,777
7,194,218,549,646,646,646,904
119,268,295,295,649,649,651,884
106,217,328,558,650,650,650,651
131,175,391,413,561,637,650,852
106,177,303,452,617,617,651,887
123,247,272,344,653,653,653,865
62,79,194,227,653,865,865,865
96,165,220,654,654,654,654,713
272,327,328,396,535,642,655,655
55,119,282,283,656,711,711,993
106,143,144,162,656,821,852,926
163,166,365,490,656,656,657,657
183,327,335,371,620,658,658,658
47,131,134,258,639,659,971,971
35,256,256,625,659,659,660,660
100,108,143,660,661,661,661,816
76,269,393,445,456,661,755,755
107,169,331,331,331,662,886,993
92,236,335,495,663,663,663,663
120,212,332,489,664,664,664,665
208,221,372,400,455,600,664,890
168,289,332,332,664,664,664,697
30,199,277,398,665,665,665,911
83,320,333,333,665,665,666,745
240,246,322,396,522,582,666,836
108,376,474,489,489,540,667,667
21,49,182,668,668,668,668,886
233,258,336,378,378,651,669,907
146,247,354,383,670,670,670,670
123,148,334,523,670,670,671,671
98,116,455,457,671,671,671,671
119,276,277,450,672,672,672,672
39,128,316,602,673,673,673,706
43,155,566,566,566,566,674,674
30,84,498,498,675,675,675,675
198,338,409,409,425,677,677,677
112,339,380,425,600,600,677,677
121,309,321,403,468,678,678,832
42,223,291,291,678,685,685,915
45,86,113,679,684,734,734,735
152,202,202,529,681,681,681,682
178,180,262,485,619,682,683,721
111,174,275,407,617,678,683,865
9,38,140,524,684,741,837,837
69,191,250,301,603,685,807,904
42,132,342,414,516,686,750,928
20,472,472,485,488,593,593,687
126,251,342,344,686,687,687,687
13,141,254,506,553,687,795,861
171,172,344,371,688,688,688,688
51,178,250,569,690,690,691,691
93,229,322,437,469,692,711,857
145,312,320,403,403,692,692,843
67,72,111,182,694,890,890,904
62,111,217,217,635,694,907,967
99,119,236,282,695,695,695,989
248,387,387,387,387,387,695,932
59,220,285,358,437,698,851,902
75,94,122,201,698,790,840,990
175,299,333,476,526,599,701,701
33,175,175,618,619,700,701,789
112,137,199,274,702,702,823,861
90,201,205,351,672,672,702,917
80,146,158,465,703,703,703,852
85,173,246,341,697,704,782,782
19,78,285,608,705,705,705,705
131,152,277,429,705,705,705,706
64,213,222,445,465,707,755,939
137,138,233,474,707,707,707,707
9,129,490,545,545,692,693,707
19,137,315,426,687,707,708,811
26,82,162,708,708,708,708,708
122,267,340,350,516,621,710,884
186,226,251,414,588,713,716,716
339,340,340,340,340,699,699,713
75,165,239,471,715,715,715,715
169,249,332,440,469,717,717,717
93,128,328,390,717,718,718,718
12,106,136,275,719,854,854,854
59,200,228,228,719,719,802,855
96,152,275,276,719,719,719,854
106,255,255,316,719,719,720,720
103,104,179,364,720,720,721,899
27,134,378,510,618,618,722,803
40,128,385,412,425,722,849,849
73,127,227,414,722,722,722,803
118,168,177,572,572,630,727,846
69,96,349,380,729,729,729,729
7,143,380,381,474,729,834,862
95,186,190,544,622,713,730,730
155,182,274,275,731,731,731,731
202,294,350,500,501,501,731,731
135,143,335,366,644,644,733,810
91,112,212,219,734,812,812,818
82,130,228,426,736,736,736,736
183,260,322,475,611,611,612,736
184,267,366,367,422,732,736,736
94,206,453,453,453,679,736,736
75,154,161,244,737,737,843,859
59,62,204,533,738,738,738,738
12,27,119,370,738,740,902,902
72,122,194,465,739,739,739,740
308,350,450,450,450,451,611,740
60,92,120,574,741,741,741,741
189,189,189,435,476,742,776,814
47,49,153,561,743,743,743,771
91,292,372,372,452,743,744,744
133,156,180,537,543,618,744,899
18,69,181,564,744,744,745,745
11,35,39,745,745,745,745,745
33,162,207,424,746,746,746,746
69,175,275,346,465,746,867,867
213,246,261,318,572,727,727,746
79,116,228,514,514,746,746,867
65,96,356,470,470,747,747,859
116,149,279,347,431,751,751,986
248,316,395,413,424,424,751,839
8,12,35,751,751,751,751,751
115,266,304,374,513,643,752,843
22,28,376,376,752,752,752,752
210,242,243,417,485,695,754,764
75,232,378,378,476,757,757,757
11,14,365,383,757,757,757,766
145,288,300,344,459,758,758,758
29,252,252,252,755,755,756,759
5,5,200,618,702,760,760,760
23,134,304,609,609,609,761,761
1,4,88,645,762,762,762,786
17,275,404,463,487,640,762,762
2,4,341,428,757,758,758,762
76,319,451,480,480,480,762,762
108,436,436,437,437,437,757,762
87,274,339,488,508,523,762,829
169,170,338,339,677,677,677,763
187,187,194,461,558,627,763,833
34,192,242,329,729,758,763,763
75,176,252,252,763,764,764,764
79,228,229,507,611,662,730,764
38,43,330,343,764,764,764,764
43,195,383,383,528,747,765,766
71,383,383,418,515,541,733,766
21,23,174,572,722,766,766,766
43,249,307,347,599,686,767,812
56,62,188,501,745,745,746,767
136,275,275,329,439,768,768,820
68,137,281,360,689,740,767,768
5,24,173,532,769,769,769,769
65,116,258,379,566,759,772,895
81,211,289,378,481,773,773,824
85,97,330,426,547,775,775,775
45,58,410,473,490,778,778,778
103,208,219,414,455,733,778,900
201,261,513,514,514,514,514,779
75,209,265,460,460,779,781,781
31,208,256,420,456,750,779,910
4,82,238,366,779,779,781,781
32,144,570,570,570,571,571,782
280,392,392,392,393,393,784,784
21,126,320,638,638,641,642,784
89,119,260,318,666,786,786,786
150,166,330,330,394,787,787,866
4,337,390,393,394,717,787,788
18,100,305,358,662,789,789,789
24,185,188,428,607,792,793,793
91,317,318,397,397,703,793,794
16,170,187,257,795,795,795,795
83,197,199,317,395,797,876,946
96,159,222,349,729,729,729,797
49,65,163,520,622,797,797,797
135,178,245,248,414,797,811,982
34,124,206,255,797,798,798,798
23,159,320,403,416,798,798,893
157,204,254,435,435,554,799,972
154,182,286,359,607,621,800,801
29,267,267,267,577,801,801,801
60,100,206,600,611,629,802,802
44,267,280,388,422,803,803,803
131,200,202,391,474,804,804,804
27,262,374,465,537,537,804,804
45,71,214,260,805,805,805,805
26,161,161,337,403,806,958,958
172,180,304,517,541,569,721,806
43,203,367,383,468,734,806,806
131,248,323,371,371,750,808,808
42,151,151,376,578,808,808,896
74,407,407,407,410,633,663,809
71,143,144,216,809,809,809,809
92,199,290,502,639,639,639,810
97,426,426,426,453,508,663,811
105,214,220,243,514,812,812,890
39,41,119,528,641,814,814,814
139,174,214,414,427,814,814,814
101,408,448,448,529,530,530,816
50,112,136,248,816,816,816,816
107,108,258,466,514,551,817,989
77,148,366,407,446,732,817,817
90,226,307,372,552,722,722,819
69,83,269,305,718,773,773,820
144,151,175,351,527,820,821,821
72,150,163,519,519,741,823,823
83,96,129,210,823,823,823,823
30,169,413,581,597,597,597,826
87,289,413,414,414,414,827,952
72,251,251,342,413,827,827,827
81,100,153,168,827,827,827,827
171,224,367,371,446,653,749,829
157,165,193,224,561,771,830,909
285,337,364,430,431,431,702,830
177,259,282,321,489,491,830,961
126,249,249,499,601,627,628,831
146,195,373,496,496,497,775,832
103,278,282,286,497,636,835,893
64,128,129,145,836,836,836,836
47,90,259,294,600,840,840,840
87,174,197,304,524,841,841,842
42,316,316,421,605,631,637,842
315,316,316,338,352,421,842,910
70,155,293,294,428,799,845,926
80,272,304,325,398,789,796,846
110,200,282,425,464,636,846,847
215,216,216,419,431,646,819,848
56,141,241,506,619,674,723,850
26,142,144,396,488,851,851,912
125,232,272,387,388,631,853,922
36,51,67,394,569,854,854,985
85,204,214,351,394,854,854,854
49,54,83,209,853,854,854,854
84,147,149,296,569,855,855,855
88,139,199,317,461,855,875,876
62,193,224,254,602,765,855,855
24,59,116,352,691,856,856,856
74,173,201,388,397,859,859,859
53,89,140,323,626,859,860,860
66,77,320,380,381,862,862,862
59,62,119,122,862,862,862,862
72,137,223,426,636,663,789,864
275,332,332,356,382,550,719,864
39,157,175,307,537,865,865,865
154,213,422,423,429,437,866,866
167,281,344,346,346,690,768,868
66,98,253,478,501,680,865,869
105,167,515,515,515,516,608,869
153,180,253,360,392,734,869,869
111,168,289,289,346,869,869,869
69,268,290,290,490,664,869,870
22,58,238,414,471,869,869,869
222,222,222,283,390,729,871,871
61,94,157,360,515,874,874,875
57,77,131,362,481,874,904,924
193,225,266,266,532,724,724,880
44,150,176,481,596,601,881,881
71,96,118,312,569,881,881,882
55,153,294,294,365,883,883,883
55,430,441,441,442,442,676,883
169,274,297,404,424,554,804,884
68,96,272,439,683,684,684,884
26,239,291,552,560,575,682,885
77,77,121,209,792,806,842,886
156,183,295,443,443,548,856,886
131,155,165,191,507,887,887,887
164,255,295,296,314,708,889,889
45,84,84,465,571,818,853,890
81,125,227,227,467,894,894,895
138,230,378,379,596,597,597,895
74,154,165,365,366,895,895,896
46,54,57,84,881,896,896,896
3,7,13,22,898,935,935,997
13,32,45,116,901,901,901,901
46,149,222,463,473,664,886,907
53,81,222,315,622,697,910,910
110,134,265,265,402,796,911,927
22,75,325,437,548,718,773,912
73,81,297,420,556,702,769,912
128,158,159,304,305,913,913,930
94,158,174,202,376,913,913,980
44,65,170,268,525,912,913,913
41,141,243,311,439,860,860,915
105,279,279,557,558,558,558,916
87,202,202,236,487,706,917,973
4,8,14,117,916,917,917,917
9,30,142,224,761,810,917,917
99,331,331,388,388,460,893,920
17,41,64,615,615,615,921,922
17,131,372,375,622,623,742,928
23,26,49,153,775,928,928,928
50,83,107,275,550,908,908,929
132,142,150,242,334,927,930,953
20,56,227,343,367,932,932,933
10,66,466,467,467,467,933,934
194,213,258,343,427,626,815,934
29,43,179,467,468,755,934,935
62,147,148,467,467,649,935,935
3,14,25,28,935,935,935,935
68,153,266,266,547,600,938,972
123,261,341,342,349,682,774,938
75,248,283,324,646,646,647,941
227,281,281,323,442,526,789,941
40,377,377,377,377,660,660,942
45,109,297,315,503,708,889,944
84,184,231,470,554,554,789,944
30,172,201,203,369,945,945,945
56,104,106,300,406,946,946,946
26,54,229,273,390,946,946,946
5,12,107,420,425,947,947,947
7,21,266,407,446,815,900,948
4,12,101,270,585,941,941,956
172,177,263,323,445,735,735,960
132,251,259,315,502,671,720,960
54,77,162,303,618,813,823,960
49,143,239,444,480,558,937,960
291,291,292,292,420,486,777,961
124,142,173,314,457,667,962,971
22,267,376,376,376,678,752,963
193,250,251,364,443,602,742,965
33,185,187,212,553,760,915,965
24,80,426,480,504,505,823,968
63,90,131,134,722,771,930,969
158,167,313,406,406,587,803,970
39,419,419,419,419,524,601,970
41,131,264,430,431,759,783,971
157,164,228,236,398,800,855,972
90,171,366,523,523,523,635,979
45,67,101,368,641,736,873,979
58,78,269,517,518,518,873,979
92,144,148,233,421,810,981,981
61,118,140,268,623,700,918,982
36,60,89,189,567,926,961,982
93,144,209,327,556,557,939,985
108,280,353,353,353,423,952,988
66,260,269,440,505,521,761,988
126,245,379,394,492,593,593,988
141,191,202,488,513,643,643,989
47,104,157,263,461,884,901,993
84,133,196,232,370,875,923,997
