39,639,9551,9772,9999
42,1991,8868,9438,9661
44,2117,8626,9552,9661
45,1858,8874,9553,9670
45,1994,8743,9553,9665
145,532,9551,9773,9999
149,759,9322,9777,9993
270,1989,8991,9315,9435
272,642,9317,9774,9995
391,3903,8098,8741,8867
397,1853,8992,9320,9438
535,1370,8992,9438,9665
537,1719,9098,9206,9440
537,4873,7996,8226,8368
752,857,8619,9772,10000
857,3433,7627,8992,9091
977,3798,8101,8499,8625
1108,1494,8873,9205,9320
1229,2367,8106,9093,9205
1599,3907,7628,8367,8499
1601,2845,7252,9096,9206
1713,3556,7245,8619,8867
1850,6410,6989,7246,7505
2246,4748,7256,7754,7996
3084,6030,6780,6989,7117
3086,6141,6655,6997,7121
3693,3800,6887,7750,7870
4132,5439,6655,6783,6991
4267,5196,6537,6882,7118
4367,4464,5913,7506,7750
4472,5670,6414,6658,6786
4874,5097,6142,6888,6999
1385,1732,3578,6668,8123,8514
1385,4278,4375,5929,6897,7136
1387,2268,4884,6047,7649,7765
1390,1620,3823,7021,8017,8129
1397,1626,4891,5937,8020,8129
1398,1519,2996,6909,8523,8655
1401,2648,3719,7154,7414,7664
1407,1754,3941,5581,8539,8778
1410,2765,4510,4902,8150,8263
1412,2658,4639,5954,7547,7790
1415,1764,4068,6329,8152,8272
1417,1653,1917,7052,8928,9033
1422,1536,1923,6721,9145,9253
1424,3024,3487,4812,8564,8689
1427,1661,3376,7325,7927,8284
1427,1934,2311,7064,8569,8695
1427,3142,3958,5724,7695,8054
1430,3384,4320,6219,7068,7579
1432,1665,2681,6947,8576,8699
1434,1785,2072,7194,8701,8814
1434,1937,4424,4928,8577,8700
1435,2572,2795,7194,7943,8061
1437,1669,3869,5503,8703,8819
1437,1671,3514,6354,8441,8583
1437,3392,4222,4828,7945,8176
1437,3633,4093,4827,7944,8066
1439,1671,2077,8068,8302,8443
1441,3396,3758,5505,7832,8068
1445,2800,3635,6099,7949,8072
1446,2327,3516,4942,8709,9060
1447,2082,2931,5997,8712,8831
1465,1829,2950,7095,8198,8463
1471,1969,2713,6515,8601,8731
1475,2475,2959,6267,8344,8480
1490,2728,4015,6881,7383,7503
1490,4460,5195,6031,6288,6536
1492,1599,3906,7385,7750,7868
1493,4727,4989,5163,6639,6989
1494,2730,4270,6998,7121,7387
1495,4908,5111,5371,6360,6755
1496,2125,5204,5672,7630,7873
1498,4921,5121,5368,6361,6731
1499,1723,2510,7391,8372,8505
1505,2977,5333,6043,7009,7133
1505,3322,4479,6297,7132,7265
1508,4279,4378,5682,7014,7139
1509,4079,5232,5584,6502,7094
1521,1898,3725,6691,8026,8139
1521,2160,3119,6809,8138,8253
1524,4209,5019,5642,6519,7087
1529,2657,3235,4639,8914,9026
1529,3473,3833,5951,7543,7671
1532,2547,4516,5701,7790,7914
1535,3366,4908,5707,6924,7560
1537,3488,4078,4812,7922,8163
1537,3600,5252,6014,6511,7086
1541,2309,4082,5846,8054,8168
1541,2564,3258,5146,8691,8800
1541,3027,4672,5377,7572,7811
1545,3262,4423,5499,7451,7820
1545,3622,4422,5382,7451,7578
1552,1669,2915,5862,8951,9051
1552,2074,4425,4931,8437,8581
1557,2929,3397,5621,8185,8311
1557,3396,3759,5992,7349,7947
1559,3160,3398,6099,7835,7949
1560,3161,3398,5623,8072,8186
1561,1955,4431,6748,7469,7836
1561,2084,4555,6373,7352,8075
1561,2332,2808,5747,8716,8836
1563,2587,3059,6754,7958,8079
1571,2460,3065,6380,8197,8327
1573,2091,3413,6381,8081,8461
1574,2819,4853,5174,7734,7846
1584,2230,2474,6124,8733,8855
1587,2478,3075,5770,8480,8610
1591,1839,3191,6273,8493,8613
1591,2724,2833,6273,8094,8485
1593,2961,3429,6775,7496,7746
1594,2488,2727,6878,8096,8217
1599,4465,5321,5913,6291,6411
1599,4926,5361,5593,5905,6616
1603,4702,5170,5635,6065,6825
1604,3817,5318,5673,6533,7055
1607,1865,2850,6545,8505,8628
1608,3205,4372,5673,7511,7631
1615,2264,4157,6556,7645,7763
1617,2143,3817,5802,8241,8380
1623,2393,4499,5574,7891,8020
1631,2030,3227,6694,8028,8390
1633,2403,4790,5126,7904,8144
1638,2036,2407,6701,8546,8672
1639,1761,3479,6573,8150,8398
1644,1761,3356,6821,8151,8267
1647,1909,4644,6821,7300,7679
1647,3480,3949,5703,7430,7791
1649,2775,4403,6190,7432,7551
1657,3134,3742,6590,7312,7565
1657,4308,4656,5142,7058,7179
1658,1928,2781,6931,8280,8422
1660,2427,2561,5376,8935,9041
1662,3259,4209,5847,7448,7575
1663,2189,4923,5601,7695,7929
1663,3260,4422,5381,7577,7697
1666,2794,5152,5983,7069,7336
1667,2194,2571,7455,7940,8173
1668,4219,5154,5862,6489,6608
1670,1790,3391,5863,8582,8704
1672,2325,4427,4547,8443,8586
1674,2203,3872,5994,8072,8185
1678,1953,2328,6499,8712,8830
1680,2206,2451,6624,8449,8590
1683,2085,2208,5999,8962,9063
1685,2586,2702,6245,8189,8593
1685,3522,4560,5407,7353,7473
1686,1823,3061,6111,8596,8723
1687,2090,3882,5290,8455,8596
1693,2226,4003,6261,7848,7969
1693,2822,2952,4957,8729,8847
1696,1974,2348,6396,8733,8853
1699,4780,5093,5464,5892,7072
1702,3188,4006,5766,7487,7851
1702,3423,4356,4452,7978,8089
1705,3541,4454,5188,7491,7621
1706,2834,4260,4359,8348,8493
1712,2839,3083,5909,8097,8360
1716,3931,5226,5806,6266,7055
1723,4029,4875,6041,6544,6788
1729,3813,5446,5563,6553,6896
1729,3919,4035,6042,7009,7266
1731,2636,3573,5929,8011,8120
1735,2019,4164,5457,8244,8381
1735,3106,3580,5802,7764,8013
1735,3107,3219,7018,7401,7520
1737,3332,3456,5571,7888,8016
1737,3334,4382,5005,7653,7889
1739,3586,5005,6309,6559,6802
1740,2272,2641,6442,8383,8522
1741,2393,2534,6562,8248,8522
1747,3830,4293,5691,7153,7286
1750,2030,2878,7537,7777,8028
1751,3003,4790,5012,7667,7777
1756,2766,4297,5238,7910,8033
1761,2171,4399,6579,7300,7790
1763,4303,4907,5136,6588,7303
1767,2048,2778,6716,8276,8415
1767,2296,3132,5836,8411,8558
1772,2307,3487,7059,7568,7807
1772,3852,4205,4313,7809,8049
1773,2052,3858,5843,8050,8424
1774,2187,3957,6343,7812,7927
1778,1935,3962,5604,8288,8433
1794,4223,5160,5393,6231,7199
1805,2447,2697,5164,8829,9058
1805,2801,3763,6960,7204,7467
1808,2698,4098,6362,7085,7949
1809,2803,4099,5746,7593,7950
1815,2702,3520,5053,8319,8591
1826,3063,3771,6506,7358,7476
1827,2591,3173,6967,7479,7963
1830,3663,4109,4349,7965,8084
1831,2097,3664,6122,8084,8202
1831,2346,2954,5418,8601,8850
1831,3069,3178,5637,8084,8201
1832,2098,2227,6765,8476,8602
1845,2727,3680,5435,8096,8217
1845,3197,3680,6030,7500,7748
1847,2238,5910,6135,6881,6989
1847,4459,4597,5909,6536,6652
1852,2503,4742,6537,7120,7246
1854,4496,4949,5308,6326,7067
1856,2370,6036,6412,6541,6785
1865,2736,2974,6791,7757,7877
1867,3096,5205,6148,6422,7262
1868,2513,2853,7131,7758,7877
1873,3100,4767,5107,7516,7637
1876,3101,3816,5679,7517,8011
1882,3242,5297,5633,6467,7479
1884,3450,4882,5109,7275,7400
1885,2014,5001,5452,7763,7885
1886,2988,4283,6800,6903,7140
1887,2640,5004,6048,7142,7279
1887,3108,4619,5342,7279,7765
1890,3457,4048,5934,7147,7524
1895,2157,5346,6167,7152,7283
1895,3462,4626,6169,6563,7285
1895,4372,4835,5723,6239,6936
1903,3229,4192,5356,7541,7779
1906,2282,4397,5234,8033,8148
1907,3231,3474,5696,7783,7909
1908,2656,4398,5822,7428,7788
1911,2171,3361,5479,8403,8675
1918,2556,3484,5838,8046,8158
1925,2306,2557,5962,8563,8687
1928,3134,3369,5489,7920,8160
1929,2052,2560,6205,8565,8689
1931,2055,2184,6341,8689,8800
1942,2688,3268,5862,7944,8296
1945,2798,4094,4684,8180,8299
1946,2325,2800,5394,8708,8827
1946,3270,3872,5619,7346,7947
1949,3979,4097,4428,7712,7835
1953,2206,2330,6747,8316,8448
1959,2584,2933,6962,7725,7837
1959,2702,2810,5748,8189,8592
1959,3274,4696,5516,7086,7469
1962,2334,3279,6505,7841,8079
1963,2588,4103,4567,8326,8453
1965,2460,3413,5754,8081,8327
1966,2338,2706,4952,8969,9069
1966,2594,3417,4956,8468,8599
1966,3283,3530,5173,7964,8084
1969,2594,4446,5895,7361,7735
1974,2346,4962,5642,7227,7849
1976,2829,4452,5899,7229,7615
1979,2833,3424,5187,8093,8484
1979,2960,3424,5308,7982,8347
1984,3548,3899,4260,8095,8214
1986,2839,3083,5779,8096,8217
1986,2964,3796,6406,6988,7860
1987,2728,3302,4870,8496,8617
1990,2729,5437,6410,6654,6780
1992,3938,5134,5975,6336,6625
1993,3751,4737,6015,6523,6981
1995,4300,4728,5684,6432,6861
1996,2734,2850,6660,7757,8003
1996,3204,4608,5916,6888,7388
1998,2128,5791,6296,6661,7126
1999,2850,5205,5557,7129,7260
2003,2629,3916,6547,7393,7512
2004,4033,4373,5921,6664,7005
2008,4375,4998,5679,6043,6897
2013,2263,3925,6153,7762,7884
2017,3330,3709,6156,7140,7648
2020,2990,4622,5685,7279,7404
2023,2749,5222,6165,6312,7529
2023,3823,4167,5685,7021,7281
2023,3824,4289,5807,6907,7150
2024,4504,4880,5407,6267,6918
2025,2397,3223,6689,7771,7895
2025,4292,4500,6050,6445,6688
2029,4390,4789,6055,6172,6565
2031,4056,5233,5820,5947,6913
2036,2284,5237,5473,7427,7543
2036,3356,4298,5585,7297,7428
2037,3480,3735,4798,7914,8036
2037,3947,4399,5019,7169,7429
2038,3239,3736,4800,8036,8151
2043,2416,3481,6711,7556,7793
2043,3014,3949,4801,8041,8152
2044,3951,4305,5706,6822,7172
2046,3841,4526,5590,6824,7173
2048,2181,3615,4910,8560,8686
2049,2421,3849,6076,7687,7918
2050,2183,2423,5372,8933,9039
2058,2309,5258,5377,7186,7812
2069,2915,3749,4540,8292,8435
2070,2313,3623,5384,8173,8437
2074,2796,3969,5041,7825,8295
2079,2327,4547,6497,6960,7590
2079,3639,4428,4548,7591,7715
2085,3990,4435,5884,6750,6856
2086,3403,4231,4846,7597,7837
2090,3413,4236,4568,7731,7962
2092,2817,4108,4569,8082,8332
2093,3283,3776,5759,7481,7608
2095,3531,4351,4572,7482,7969
2097,3532,3890,5532,7101,7848
2102,2716,4006,4354,8343,8479
2103,2957,3784,4858,8088,8210
2104,2478,3076,5648,8213,8481
2110,3197,3429,6028,7377,7859
2114,4599,4898,5147,5889,7353
2123,4009,4886,5771,6268,6943
2131,3443,3916,4274,8005,8231
2139,3100,3324,5922,7635,7880
2140,3868,4999,5897,6361,6735
2140,4905,5133,5464,5791,6567
2142,2523,5336,6303,6797,6899
2143,2524,2638,6798,7884,8013
2146,3331,5220,6308,6437,6558
2146,4296,4761,5184,6736,6877
2151,4333,5318,5649,6049,6500
2152,2531,3712,5458,8018,8129
2153,4216,5314,5663,6119,6535
2156,3825,4623,5686,6803,6907
2159,2873,3342,6316,7413,7897
2161,4290,5049,5699,6194,6607
2166,3633,5438,5683,5998,7082
2173,2896,3951,5022,7915,8043
2177,2416,3951,5138,8043,8275
2182,4202,4528,5713,6198,7177
2183,3251,3616,6335,6928,7687
2184,2308,4416,6082,7321,7689
2190,2312,3036,5735,8292,8435
2194,2437,3750,5858,7822,7939
2195,3510,4219,5155,7338,7583
2196,2441,3753,5608,7826,8176
2198,3870,3974,4546,7585,7827
2199,2799,4546,4684,7590,8182
2199,3268,3974,4546,7946,8067
2209,3403,4230,6108,6962,7088
2215,3281,4236,4704,7602,7962
2215,4344,5059,5410,6007,6965
2218,3776,4348,4445,7479,7734
2225,3284,4247,6122,6512,7610
2226,2471,4352,5640,7225,8086
2228,3286,4451,4577,7485,7973
2231,2479,4725,4968,7742,7855
2231,2723,3897,5079,7979,8091
2233,3292,5430,5543,6130,7372
2234,2359,2609,5192,8740,8866
2234,2607,3297,4261,8739,8862
2234,2609,4457,5091,7625,7984
2234,2726,2835,4729,8616,8860
2235,3197,4458,4736,7626,7748
2238,4132,5549,5912,6033,6136
2240,2730,4134,6655,6994,7247
2240,3197,4790,6197,6615,6961
2246,3830,4271,6121,6589,6943
2247,2506,3694,6415,7508,7630
2250,2735,3093,6041,7877,8004
2257,2736,3320,6297,7632,7758
2261,2977,3703,6151,7394,7514
2263,2633,2743,5215,8512,8634
2264,4273,4678,5132,6776,6877
2266,3795,4266,6133,6553,6987
2273,2396,3222,6806,7532,7771
2273,4051,4170,5574,6908,7024
2274,2645,2872,6052,8023,8134
2275,3462,4388,5939,6910,7026
2276,2761,3939,5349,7777,7898
2279,3122,4295,6455,6812,7037
2281,2765,4509,5234,7541,7670
2289,4797,4903,5239,5475,7297
2290,3357,4516,5824,6465,7548
2291,3013,4302,4800,7680,7914
2298,2556,4653,5248,7560,7685
2299,2901,4307,5370,7438,7685
2299,4200,4527,5713,6334,6927
2304,2557,3250,4409,8686,8794
2308,2904,4412,5144,7183,8049
2309,2427,3957,4314,8425,8568
2309,2912,3032,5148,8168,8431
2311,3898,4838,5394,6680,6879
2312,4707,4987,5531,5841,6622
2317,2440,3387,5388,8173,8295
2318,3042,4824,5156,6953,7707
2337,3994,4441,5635,6116,7477
2339,4039,4907,5126,6711,6878
2340,3438,5440,5799,6276,6707
2350,2598,2828,6396,7741,8087
2351,2601,3189,6642,7366,7851
2353,2602,3291,5428,7980,8346
2356,2483,3898,6025,7494,7744
2357,3678,3900,4456,7625,7984
2366,3538,4935,5567,6488,7106
2366,3913,4373,5788,6690,6870
2370,4601,4895,5459,5811,6864
2371,2969,5789,6036,6294,6541
2377,4027,5456,5717,6025,6398
2382,3209,3324,5208,7760,8117
2384,2984,3817,6667,7011,7137
2384,3609,5091,5489,6465,6962
2386,3578,4378,6434,6556,6668
2387,3302,5380,5739,6221,6971
2388,3709,5002,6158,6307,6436
2389,3581,3820,6048,7020,7142
2392,2640,5458,5804,6801,6905
2394,3222,3715,5006,7770,7893
2397,2761,5811,6053,6169,6809
2399,2877,3346,5943,7536,7899
2400,3727,4295,5465,6693,7420
2400,4186,4507,5814,6057,7036
2401,3472,3940,4507,7779,7901
2406,3598,4058,5471,7041,7426
2406,4688,4952,5422,5684,6848
2408,3834,4399,4514,7168,7677
2412,2548,2660,6069,8039,8272
2412,3360,4399,5362,6919,7548
2417,2776,3017,6075,7798,7917
2418,3133,3250,5484,7798,7917
2422,2903,4529,5142,7316,7688
2434,4633,4943,5552,5955,6483
2435,3965,4540,5383,6486,7191
2437,3036,3502,5266,7821,7938
2441,2573,3041,4929,8437,8579
2442,3042,4425,5041,7340,7710
2444,3485,4567,5532,6389,7583
2446,2800,4938,5871,6355,7590
2446,3050,4095,5742,6957,7710
2446,3634,4829,5273,6739,7079
2447,2580,3052,5165,8311,8445
2450,3272,3980,5746,6961,7591
2451,3162,5165,5625,5878,7719
2453,2585,3766,5168,7952,8076
2454,2703,3524,5753,7727,7839
2454,3278,5168,5518,6109,7473
2455,2811,3411,6247,7475,7601
2458,2811,3526,5634,7730,7841
2461,2815,4106,5172,7603,7843
2469,3776,4853,5415,6388,7099
2470,4110,4247,4572,6866,7735
2471,3533,4353,6014,6265,7364
2480,2603,3191,4256,8612,8858
2492,3903,4265,4597,7242,7501
2494,4740,5006,5239,5548,6973
2499,4041,4599,5194,6446,7221
2504,3440,5092,5720,6143,7101
2504,4008,4995,5491,6159,6843
2505,3422,4945,5630,6566,6932
2506,3304,4375,6256,6646,6913
2507,2623,3316,6787,7258,7509
2507,2624,3204,5325,8110,8230
2512,3512,5073,5483,6491,6929
2513,3444,4034,4615,7635,7759
2516,3100,3569,6152,7267,7396
2525,4281,4490,5002,6799,6903
2537,3507,5280,5649,6111,6916
2539,3226,3467,5812,7291,7665
2541,3587,5180,5536,5936,7220
2542,4394,5012,5817,6058,6177
2543,2654,5127,6062,6698,6916
2543,3230,3941,5695,7166,7425
2545,4193,4903,5474,6184,6701
2545,4796,4902,5017,5697,7043
2546,4114,4632,5606,6023,7079
2549,2895,3606,5244,7792,7914
2558,2672,4918,6078,6593,7181
2562,3139,4534,5258,7063,7444
2564,2911,3494,4316,8286,8429
2566,4239,4686,5547,6318,6644
2569,4076,4944,5216,5964,7231
2574,2690,4934,5865,6738,7199
2576,2694,5045,5869,6355,7461
2579,3872,4428,4547,6741,7833
2581,3401,3764,4228,7951,8075
2581,3518,4431,4549,7086,7835
2592,3530,3774,5291,6969,7844
2594,2711,3662,4853,7845,8335
2595,3180,3531,3889,8337,8468
2596,3619,5189,5547,5937,7112
2601,3290,5184,5536,6022,7367
2601,3291,5185,5426,6130,7367
2605,4425,5108,5439,5791,6632
2610,3431,3680,5781,7116,7382
2611,3898,4831,5093,6630,6937
2612,3568,4920,5834,6333,6733
2613,3198,4464,6289,6655,6781
2616,3952,4817,5076,6042,7497
2618,3250,5505,5775,6096,6756
2623,2732,4608,5915,6999,7123
2627,2973,3806,5326,7511,7757
2630,3652,4987,5230,6516,6985
2630,4151,4880,4995,6550,6794
2638,2745,5339,6046,6557,6675
2639,3562,4067,5955,6406,7371
2640,4140,4962,5202,5954,7102
2642,4049,4169,5808,6050,7282
2645,2758,4786,5118,7284,7409
2652,3649,5010,5645,6069,6975
2652,4018,5116,5443,5782,6989
2656,2886,3733,5017,7675,8033
2661,3362,5021,5829,5956,7171
2662,2775,3015,5480,7915,8153
2662,2776,4803,5024,7051,7684
2663,3484,4199,4909,7308,7437
2663,3590,4967,5580,5996,7204
2665,3019,3952,5370,7309,7685
2668,3022,4409,4528,7566,7807
2673,3955,4532,4671,6725,7444
2675,3957,4079,4534,7063,7692
2676,3495,3619,6083,6941,7186
2678,3498,5149,5499,5726,7450
2681,2793,3146,5150,8058,8172
2682,2915,3386,5736,7581,7700
2686,3266,3625,4541,7707,8175
2686,3625,3867,4541,7457,7824
2689,3754,3970,4932,7197,7458
2696,4574,5125,5463,5823,6319
2697,3272,4225,5874,6849,7083
2699,3981,4099,5398,6102,7721
2700,3873,4431,5167,6105,7724
2704,3280,4848,4951,6860,7357
2704,4027,4980,5278,6135,6876
2705,2813,3652,3772,8461,8597
2709,3067,3283,5758,7220,7963
2715,2954,3419,4856,7970,8086
2723,3077,3541,6398,6771,7490
2723,3424,3540,4721,7741,7851
2728,2964,3430,3901,8360,8617
2729,4578,4879,5100,6168,6546
2730,3693,5321,5552,6292,6412
2732,4140,4272,6145,6295,6416
2738,4131,4824,5038,6491,6778
2739,3303,5529,5797,6137,6495
2739,4049,5139,5492,5841,6740
2744,4148,4531,5269,6500,6808
2745,3216,4043,5338,7139,7519
2747,3582,4286,5804,6676,6905
2748,3458,4498,4623,7148,7525
2753,4044,4520,5461,6249,6973
2763,3123,3597,6059,7166,7292
2763,3224,3465,6451,6809,7288
2763,3594,3727,5466,7159,7291
2767,3792,4367,5694,6276,7104
2771,3838,4196,5700,6066,7429
2773,3667,4100,5866,6749,6845
2775,3362,4403,5958,6070,7432
2775,3706,4727,5271,6568,6953
2779,3368,5371,5592,5962,6928
2780,3852,4077,5372,6478,7441
2781,3254,4206,5255,7062,7442
2783,3372,3490,5600,7183,7572
2785,3492,3860,6083,6207,7573
2785,3748,4209,5601,6083,7574
2785,3862,4536,5258,6727,6832
2788,4210,4538,4676,6600,7188
2791,3383,3749,4210,7697,8170
2794,4087,4322,5606,5736,7455
2796,4290,4833,5546,6006,6529
2797,4328,4682,5612,6229,6352
2802,3763,4428,4691,6849,7467
2811,4153,4645,5263,6026,7102
2817,3176,3885,5294,7221,7607
2825,3284,3778,5762,6868,7483
2825,3622,4887,5756,6280,6630
2829,3290,5075,5423,5767,7616
2829,4626,4951,5202,5960,6432
2832,3646,4628,5554,5962,7378
2834,4009,4455,5309,5649,7744
2835,4183,5025,5301,6094,6562
2840,3543,4767,5378,6646,6826
2840,3559,5304,5565,5962,6770
2842,3694,5083,5567,5934,6880
2843,3688,4985,5784,6290,6410
2847,4019,4474,5344,6447,6869
2848,3313,4472,6039,6542,6786
2851,3207,5327,5444,6042,7129
2854,4230,4739,5608,6063,6506
2855,3712,5028,5312,6129,6964
2857,4277,4485,5563,6152,6666
2858,3215,4279,4487,7518,7643
2863,3330,4775,5218,6798,7016
2865,2988,3927,5683,7017,7520
2865,3709,4044,5803,6675,6904
2868,3221,4384,5222,7023,7282
2868,4688,5005,5281,5637,6521
2871,2994,4386,5574,7024,7151
2871,3341,4387,5224,7025,7152
2871,3936,4387,6050,6313,6443
2876,4293,4388,5812,5940,6691
2880,3472,4056,4631,7421,7540
2882,3896,5107,5595,5934,6586
2884,3594,4848,5357,6459,6858
2885,4075,4883,5443,6179,6535
2886,3235,4193,5473,6917,7296
2898,3365,3483,5138,7433,7683
2898,4069,4524,5482,5590,7437
2900,4207,5017,5290,6061,6525
2901,3848,4408,5591,6076,7176
2902,3615,4307,4910,6826,7440
2904,3616,3954,5255,6829,7442
2911,3491,3858,6082,6725,6933
2912,3033,3145,4924,7930,8056
2912,3748,4721,5617,6030,6972
2915,3266,3969,4929,7338,7583
2920,3800,4314,5548,6527,6891
2921,3756,4093,4426,7344,7460
2922,4203,5004,5273,5626,6972
2924,3550,4673,5948,6309,6596
2929,4098,4333,5397,6498,6745
2932,3520,3643,3765,7952,8188
2932,4338,4555,4943,5880,7352
2942,3993,4438,5524,5887,7216
2944,4055,4496,4834,6758,6913
2949,3773,3883,4569,7095,7731
2950,3712,5256,5589,6008,6485
2953,3284,4854,5417,6009,7483
2960,4124,4455,5311,5774,7376
2960,4357,4453,4585,5904,7741
2962,3733,4689,5006,6517,7093
2964,3745,5258,5588,5970,6475
2965,3444,5157,5491,6128,6815
2966,3763,5028,5654,6053,6536
2966,3796,4754,5267,5989,7228
2967,3558,4134,5914,6541,6886
2969,4250,4756,5320,6133,6572
2972,3317,4140,5556,6889,7126
2976,3207,5330,5444,6149,6894
2978,3448,3704,5335,7136,7399
2984,3326,3924,6302,6667,6797
2985,3348,3866,6007,6622,7172
2989,3739,4880,5099,6472,6821
2989,4182,4971,5205,5922,6731
2993,3770,4788,5411,6308,6730
2995,3462,3588,4893,7405,7657
2996,3704,4106,5719,6097,7378
2998,4293,5230,5350,5812,6317
3000,3594,4789,5353,6454,6810
3004,3939,4948,5137,6344,6628
3004,4307,4709,5659,5977,6344
3005,3125,4900,5016,6913,7041
3008,4053,4474,5182,6465,6818
3010,3715,4617,5811,6248,6599
3013,3603,4064,5824,6066,7430
3014,4198,4303,5480,5833,7172
3016,4248,4888,5410,5977,6461
3019,3614,4200,4806,7053,7308
3032,4083,4318,5034,6084,7449
3035,3146,4540,5604,6346,7329
3037,4096,4797,5505,5734,6831
3040,3265,3751,4541,7581,7822
3046,3393,4330,4427,7344,7460
3051,3515,4225,5506,6237,7466
3051,4510,4980,5335,5773,6351
3055,3163,4694,5511,6371,7206
3055,3400,4692,5281,6367,7205
3058,3646,3874,4101,7596,7725
3060,3769,4342,4847,6626,7356
3066,4443,4848,5636,5890,6117
3068,4139,4896,5123,5437,7337
3069,3756,4602,4823,5590,5985
3070,3778,4713,5065,5761,7613
3073,3187,3420,4857,7614,7849
3074,3290,3669,4250,7741,7976
3077,3829,4793,5394,6265,6642
3079,3427,3674,4590,7374,7856
3080,3192,3428,5906,6773,7621
3082,3197,4596,4979,6647,7499
3085,3911,4648,5531,6065,6760
3085,3913,4656,5744,6197,6405
3085,4276,4777,5051,6208,6603
3086,3832,4795,5392,6253,6642
3086,3864,5055,5346,5695,6954
3088,4159,4568,5523,6227,6435
3088,4169,4618,5139,5758,7228
3095,4031,4475,5099,6296,7004
3098,4479,4993,5329,5677,6424
3101,3820,4275,5681,6077,7046
3103,3215,4043,6304,6434,6901
3111,3219,5115,5571,6308,6676
3113,4049,4779,5572,6049,6438
3114,3671,4986,5171,6009,7049
3116,4014,4759,5447,6012,6652
3118,3796,4708,5570,5964,6844
3118,4503,5007,5349,5577,6446
3121,3831,5124,5694,6057,6173
3121,3832,5231,5695,5946,6175
3121,3883,4485,5659,6207,6645
3126,3353,3600,5584,7042,7295
3127,4062,4196,5586,6324,6705
3127,4871,5043,5131,5529,6299
3129,3838,3949,5588,6327,7169
3130,4064,4401,4907,6328,7170
3132,4070,4307,5707,6195,6589
3134,4360,5082,5216,5365,6843
3139,3804,5249,5563,5742,6503
3140,3377,4419,4674,7063,7327
3147,3262,5151,5384,6220,6836
3153,3968,4678,5606,5861,6734
3153,4090,4679,5040,6088,6950
3154,3786,4928,5149,5791,7192
3154,4316,4794,5070,5746,6920
3156,3393,3975,4331,7199,7946
3157,3515,3978,5394,6494,7462
3159,3271,4940,5047,5871,7712
3159,4270,4734,5019,5987,6831
3163,3982,4840,5281,5880,6854
3166,4358,4810,5058,5736,6872
3167,3831,4619,5363,6336,6684
3170,3880,4438,5290,6006,7216
3171,3707,4779,5197,6422,6724
3173,3659,3884,5061,6863,7360
3177,4605,4887,5102,5398,6831
3182,3533,4447,4715,6638,7485
3182,3851,4338,5090,6638,6901
3187,3812,5223,5548,5908,6322
3189,4116,4357,4452,6397,7489
3191,3424,3790,4252,7489,7854
3193,4334,4788,5361,5713,6611
3198,3912,4501,5636,6132,6621
3199,3437,3800,6138,6540,6886
3199,4106,4371,4975,6512,6837
3201,4267,4717,5556,5929,6330
3205,4143,4758,5557,5919,6418
3207,3738,5020,5221,6077,6737
3220,4150,4412,5439,5947,6832
3223,3741,4451,5762,6079,6744
3236,3479,3601,3734,7914,8036
3236,3948,4300,4642,6705,7169
3242,3742,4802,5499,5763,6952
3244,4387,4843,5093,5751,6682
3246,4368,4831,5095,5796,6664
3251,4298,4364,5092,6234,6761
3252,3894,4369,5373,6248,6864
3255,3616,4812,5145,6341,6831
3256,4012,4947,5041,6243,6501
3258,3918,4868,5436,5794,6726
3262,3864,4925,5264,5850,6835
3268,3513,4545,5504,6095,7075
3268,4329,5042,5392,5739,6230
3271,4288,4910,5090,5825,6616
3273,3642,3980,5398,6239,7468
3275,3872,4360,5721,6204,6568
3278,3993,4437,5285,5407,7600
3281,4445,4878,5135,5886,6375
3289,3421,4250,5301,6124,7615
3295,3905,4383,5423,6282,6712
3296,4125,4456,4594,5907,7622
3301,4014,4596,5316,5657,7116
3302,4371,5082,5343,5687,6215
3305,4002,4616,4998,5746,7333
3309,3936,4541,5221,6039,6954
3311,3896,4341,5220,6378,6854
3325,4770,5030,5291,5600,5984
3327,4382,4837,5096,5432,6926
3328,4490,4999,5337,5801,6045
3331,3873,5009,5241,5904,6642
3338,3926,4447,5124,6330,6835
3339,4162,4852,5279,5546,6822
3345,4055,4503,4896,6171,7030
3348,4579,4859,5059,5281,6874
3351,4395,4508,5012,5695,7039
3352,4490,4874,5113,5446,6725
3355,3475,3945,4512,7168,7545
3367,4594,4861,5064,5283,6831
3369,3900,4347,5623,5992,6769
3370,3922,5112,5453,5823,6320
3372,4490,4878,5116,5821,6323
3379,3748,4421,5380,5496,7576
3387,3929,4775,5029,5801,7079
3387,4218,4324,5386,5736,6949
3403,3645,4432,5167,5883,7470
3405,4342,4565,4700,5633,7355
3412,3832,4193,4870,6833,6860
3416,4193,4608,5080,5844,6859
3418,3954,4516,5479,5841,6792
3435,3926,5039,5248,5959,6393
3438,4007,4882,5485,5840,6348
3438,4369,4470,5668,5914,6141
3439,3560,4474,5325,6543,6659
3440,4351,4767,5016,5797,6629
3444,4001,4500,5467,5839,6749
3445,4374,5105,5207,5444,6425
3446,4276,4375,5679,5924,6300
3449,4221,4881,5319,5575,6555
3455,4221,4625,4881,6260,6558
3460,4535,4906,5172,5533,6394
3462,3970,4425,4860,6195,7088
3480,3938,4397,5047,6375,6763
3480,4181,4778,5069,5716,6776
